"","1642.MS00452","1642.MS00365","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","1001.SKB7","2382.SH007.C6.RH.3.713.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.797.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00574","2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences","2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences","2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences","2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00558","2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00630","1642.MS00624","1642.MS00546","1642.MS00430","1642.MS00343","2382.RU006.C181.RH.4.593.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00597","2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00468","2382.HE003.C181.HA.2.127.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00434","1642.MS00427","1642.MS00359","1642.MS00424","1642.MS00561","2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00586","1642.MS00353","1642.MS00396","2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences"
"2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences",2.51886295331828,-0.736303489584468,-8.03583911770657,-1.13095540576817,-3.31220374134582,-7.56985836914749,-9.10118363701302,3.84359951546245,-3.82193326175371,-5.58489722001016,NA,-8.63320643574943,-4.29132431712088,-2.43477712696853,-3.62237653692794,-5.54627213352752,-2.90367745300223,2.31137255248883,-3.93242020598349,4.81271545904661,6.17024964818365,1.23058740661831,3.20890536909535,-0.910726117028449,-1.37828121594186,4.17865101648896,-6.93072252254826,0.743796010502721,-4.11617739065302,5.3644786844503,0.874708014538392,-1.03537155199251,-0.360373812323144,2.10136224484665,-7.14584152085326,-3.16164721386701,8.34417070937906,-1.15258978970621,4.13298849804589,-4.95259197083388
"2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences",3.78833240983367,1.19821827515261,-8.25532298130847,0.305787103310763,-5.1761475083338,-5.53498811217882,-8.61815928963104,4.12117389996444,-3.9025686745783,-4.63459460473307,-8.63320643574943,NA,-6.09463779162942,-4.77929068851451,-3.98742319787238,-4.81954008058166,-5.25373222482499,2.65107479632073,-3.76002776737549,4.49837376084564,6.56259603364134,1.77254805587073,3.51307045267041,1.10818178628855,-2.32070613048786,4.27917357168614,-8.39704643591744,3.59757627954316,-4.38377577722589,5.47867222354566,1.82188034804539,-0.133034276442606,0.0293533438154056,2.55780258102416,-2.71442545739604,-4.55211302693299,8.19476213370866,0.510740575753404,5.84970355969994,-4.4063468615928
"2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences",1.28641164929795,-0.526271651414627,-6.88790014578972,-3.70492243519681,-5.32413713468781,-4.79283052065972,-5.97259842732166,2.12097982228647,-4.45104418037843,-4.87657891312791,-4.29132431712088,-6.09463779162942,NA,-5.55718377135952,-6.38984084615544,-6.73367230943703,-5.47252791950186,2.40441370147667,-7.24831850901076,1.6956147659689,3.50160100037061,1.60979838498584,0.417797894019493,-0.618639727295104,-2.86343885374997,1.4031050898384,-6.16274941153856,2.84343536468324,-5.83737157658847,2.22542347111839,0.0625036370061207,-0.583528119751695,0.117900249259945,1.76138102524492,-6.73290103905785,-5.70264152477459,3.98075591411314,-0.675189737419077,2.15461516032043,-5.72457540747742
"2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences",-0.672428769032096,-1.04746029451221,-8.04162369534521,-3.09788907930099,-3.42967252697105,-2.27299701729693,-3.08153156321287,0.237700095534453,-2.996971730747,-3.92241253964508,-2.43477712696853,-4.77929068851451,-5.55718377135952,NA,-2.78069957523748,-6.86579301653359,-3.80394209482351,0.306446569228286,-4.74310976769641,0.384523945734911,0.746540487762485,-0.0979050559893772,-0.747496545509267,-0.987850808572407,-2.45706283463622,0.314187691065117,-2.84708382687745,0.180774786074709,-5.12271535103166,0.317347992009376,-0.202292897506971,-1.24923096059598,-0.717047662502778,0.064092219311384,-7.04971416341719,-5.18549131831375,1.11637832117498,-0.540353091875082,0.495477493902922,-6.16626940824548
"2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences",0.741641830922026,-1.08047064316108,-7.60133410955046,-2.88251057114277,-4.84706423873255,-2.74253090427331,-4.28537811787172,1.92290936366951,-3.64601060416193,-6.88458711812128,-3.62237653692794,-3.98742319787238,-6.38984084615544,-2.78069957523748,NA,-7.37326253269862,-3.66388491602679,1.44918931777228,-4.17275325703109,2.43692674125136,2.90124201976849,0.615666723459842,0.0799838019107575,-0.565216403822249,-2.79303033496729,2.06478884988552,-3.9681104325741,0.431481183183073,-5.16965941738479,1.81591703149235,0.140521899168866,-1.32383404506186,-0.197203277747772,1.10430298479783,-4.5310205636337,-6.12352890669442,3.60913107512627,-0.778972380871925,2.01913740596971,-5.3448796709946
"2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences",2.54308117963344,-0.64027732769253,-8.42601995331029,-3.1552568628897,-6.23377149113841,-3.49249791102936,-6.12674101908264,3.93774335904413,-4.70247521832939,-7.23281842191745,-5.54627213352752,-4.81954008058166,-6.73367230943703,-6.86579301653359,-7.37326253269862,NA,-7.09439553855481,2.17974421790485,-7.71150360061429,3.73695191464876,4.55845277645165,0.613612291395561,3.01369520870673,0.311399623885968,-2.59655119774733,3.45748544539786,-6.17878088951224,1.15664853423038,-7.28455382619047,3.64000664487391,1.03481680774859,-1.09840648140839,0.155773582452184,2.18983033676867,-6.69958078872126,-6.23289457763453,6.63338497191898,-0.725464571722033,4.24329868417659,-4.85932992574454
"2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences",-0.603924012192199,-1.07323213984403,-6.53164184150451,-2.32840494094591,-4.42930085026994,-5.62181141151871,-5.75861693804482,0.45780227191471,-3.76619347778444,-4.76650226893414,-2.90367745300223,-5.25373222482499,-5.47252791950186,-3.80394209482351,-3.66388491602679,-7.09439553855481,NA,0.331976999824443,-5.27467303519706,0.388377715744281,0.955821357487768,-0.163538221949362,-0.569181821176114,-0.697997469177978,-2.40142684926451,0.184844006875176,-2.95473365542878,0.015138432742211,-3.68635701970065,0.393317409666237,-0.332960203762156,-1.17166617310059,-0.705304664622831,0.108205324469566,-6.36732317313744,-3.90191436707276,1.33405740892147,-0.550224795490733,0.436306680679983,-4.77000433962863
"1642.MS00558",-2.51572328202712,-0.769458273068299,3.21476399371405,1.41622013865601,0.622912532820972,4.401539097291,3.39177538052044,-3.04229688439746,0.84091815037663,1.13356951438139,2.31137255248883,2.65107479632073,2.40441370147667,0.306446569228286,1.44918931777228,2.17974421790485,0.331976999824443,NA,1.22557753629136,-4.00445371577739,-1.29987124374643,-4.50756701874719,-4.13662787350646,-2.27015965378719,0.846159315200578,-3.80169809556623,1.35226201034681,-3.23392248515748,0.0299436615094285,-4.71714152894022,-1.9930808800947,-1.74459004402509,-3.29999386510753,-3.79469845349302,3.80035427984619,0.561440793047619,-4.39338813277447,-1.95501548419603,-4.07811090877757,3.63684669291653
"2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences",0.306938200135129,-1.05306114425918,-4.54053540599885,-3.69446593671817,-4.43397554401397,-4.48686422942499,-4.43743589701296,1.71334352661929,-3.70635032900145,-4.88477175516851,-3.93242020598349,-3.76002776737549,-7.24831850901076,-4.74310976769641,-4.17275325703109,-7.71150360061429,-5.27467303519706,1.22557753629136,NA,1.57411181990186,2.2742249499166,0.203352343850966,0.275704813881867,-1.07055853533054,-2.34377794227279,1.12614978385055,-4.31475192990754,1.42698650041062,-5.70777732323935,1.61255415650398,0.0218381523068704,-1.18993804878452,-0.615843108157252,0.89230177497964,-6.89431632899285,-4.74747895956774,3.37772242403072,-0.932654632218203,1.95171106595539,-3.7200784419778
"1642.MS00630",-2.11871779883415,-2.32775443767181,4.77876514445396,2.7918940696467,0.414144262714346,7.6535022355572,6.38183012071553,-3.81784137659864,0.895253395180543,1.69880568266956,4.81271545904661,4.49837376084564,1.6956147659689,0.384523945734911,2.43692674125136,3.73695191464876,0.388377715744281,-4.00445371577739,1.57411181990186,NA,-2.51311484428398,-4.05773293264809,-3.9934663793792,-2.81614183093667,0.463745160949535,-3.64894011924261,1.76070213875671,-4.8338807677166,0.822755607391736,-4.52010500776609,-2.18923296445837,-2.73409645191528,-4.91102189083159,-4.25935701413805,5.61354002584492,0.882442406116225,-3.41171954227756,-2.90146388437915,-3.62641425458301,6.33894875464306
