"","2382.DPOO1.C1.HA.1.23.r1.root.6.11.lane7.NoIndex.L007.sequences","1642.MS00593","2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.2.558.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00432","1642.MS00547","2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences","2382.SH007.C6.RH.5.723.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.797.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.3.51.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00448","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.3.587.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00635","2382.SH004.C1.RH.1.3.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00621","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00374","2382.HE003.C181.HA.5.573.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00552","2382.MU002.C3.HA.1.678.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00385","2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences","2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00523","1642.MS00368","1642.MS00622","2382.MU002.C3.HA.4.693.root.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences","2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00629","2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.3.787.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00339","1642.MS00357","1642.MS00394","2382.RU006.C181.RH.3.151.root.6.11.lane1.NoIndex.L001.sequences","2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences"
"2382.HE003.C181.HA.5.573.root.4.12.lane7.NoIndex.L007.sequences",-4.96453731502084,0.739412600187625,-2.96295506384432,-7.52958664221197,-0.739317735652554,-0.0424869984940192,-7.72154679554132,-5.9472953543707,-5.79599952677641,-6.00578228245224,0.302755802579227,-4.11467992273904,-6.26189697860372,-4.27846815046569,0.453110286929664,-6.15621336778047,0.528659063719358,-6.40373326138415,-4.69806590721888,0.320304342817063,NA,0.712823276740494,-5.13494103004828,-1.68079417091751,-6.27073496831546,-7.91527962669404,0.893075328477348,-1.64962436022857,-0.466441514284937,-5.77682482825173,-6.52856566834303,-4.70500716356388,-0.550389146262834,-2.87184772297418,-3.21182025616177,-1.25333076841703,-1.10494641836896,-0.33819707569367,-2.8255794028752,-3.19558513447972
"1642.MS00552",0.863996436087553,-4.91296099787647,7.42533537197865,2.05041632481955,-5.44652298054843,-3.71349824693058,2.63627991976803,1.53447104597312,9.50748247536268,1.95760544030643,-5.06936445737901,1.38913575445045,8.41614385854197,1.26558213918523,-5.53935550471083,0.182644894980275,-3.55860162360275,7.39905837126358,2.03863479956566,-0.251600816242456,0.712823276740494,NA,1.39568232140401,-3.55303850968562,1.28219105985464,3.8671007347081,-4.53508216235922,-2.91916124274637,-4.01884504731903,1.16403428711911,2.6929561368182,1.40534637389256,-2.2532650639125,9.07556752487722,8.36098037915109,-4.87663714752822,-3.45924547142109,-3.65272850599741,2.76010358655681,6.19969656767149
"2382.MU002.C3.HA.1.678.root.9.12.lane7.NoIndex.L007.sequences",-4.26948774844139,1.44436404535074,-4.1226831226858,-5.20691501557276,-0.710360343439255,-0.0481795251034687,-6.89319455305,-3.10396149954838,-4.27809865254124,-6.42766112071279,1.52605401298583,-4.87811353844837,-5.65074410756059,-4.15377298863679,0.992744505571057,-4.4141065371151,0.902856230755243,-6.4243965200951,-5.22265035681566,-0.988287380877017,-5.13494103004828,1.39568232140401,NA,-2.19523847125102,-5.39067506586851,-4.78792681954354,2.17101806937075,-1.92820916958167,1.10692013749437,-7.09911521767272,-4.34156746354736,-5.68724804610526,-0.837083437034394,-4.13001243785038,-5.0643278630092,-1.73999990906027,-1.76204891616669,-0.849249596062164,-4.06198121287332,-5.88115139620026
"1642.MS00385",-1.79527430318779,-3.58558379591469,1.00320576578924,-1.5929517871685,-3.16641308454452,-1.89159440279662,-1.13508833546462,-1.87447762873782,2.86813933618636,-0.718376771763542,-2.744626480487,-2.18065325616918,1.47914767471771,-1.80253720605681,-1.3354574566265,-1.40443956172338,-0.735782714256726,0.231901061245113,-1.97007294283103,-0.432425468141699,-1.68079417091751,-3.55303850968562,-2.19523847125102,NA,-2.14535665658314,-0.733445199562808,-1.0434759101845,-3.19753600500885,-1.53465735822996,-2.05930650174653,-1.07005931715135,-2.24157198833785,-3.85619936498756,1.55710907102338,1.45994192253169,-6.95199574365901,-4.74086379830738,-4.1634437084985,-0.962469805097483,0.0552803417258823
"2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences",-6.45101494611856,1.94273390184663,-4.33499246299061,-6.09782191445031,-1.11853557148241,0.0370958352543425,-6.51247372163466,-5.30533749134728,-4.94619915674161,-5.65188431007286,1.05290579047454,-4.48696682569454,-6.04524156440487,-5.51354681099833,1.09116155541217,-5.37104857742328,1.50722271119835,-6.89117633679064,-5.91103576258497,0.979070507412135,-6.27073496831546,1.28219105985464,-5.39067506586851,-2.14535665658314,NA,-6.41845572218127,2.12482591836257,-1.86052226108878,0.50087503562015,-6.16467772220336,-6.4728085415212,-7.3756353729193,-0.402871587102504,-4.68331428629425,-5.37041451099592,-1.85956399183009,-1.65066322102726,0.00734915412503802,-4.63744064282766,-5.06204160435003
"2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences",-5.97304370717621,3.99744599997389,-3.5659178416681,-5.21266682766149,1.10536500281067,2.23989254802668,-5.89431675463579,-7.47074421931615,-4.03120131348039,-6.1143303151277,4.10793479227205,-4.81025951457748,-6.1914090398018,-5.8261846231652,3.3868757247128,-6.90838094928709,4.48914697168119,-9.35304646771174,-6.03433184516125,0.839327827608898,-7.91527962669404,3.8671007347081,-4.78792681954354,-0.733445199562808,-6.41845572218127,NA,5.25305057933597,-0.841860276244039,3.08891243797236,-5.13875482473001,-7.06959004947377,-6.08357920219267,1.30959425055219,-3.03511124213651,-5.17752054645567,-0.834671270905305,-0.00829937306158351,1.92284486749597,-4.22374594403729,-4.92459356091863
"1642.MS00523",1.38191453249777,-3.94711477411529,10.3056807398879,2.3842087056106,-2.88565558340509,-1.48484642650935,3.47021152125569,2.81617900007859,12.4544937516771,3.42219658734392,-4.70969841266472,2.0196318666211,9.86702286262574,1.88530641810435,-3.33623963676804,0.882044010611378,-1.85650120833881,10.0777769385991,3.12821538223647,1.02409694143956,0.893075328477348,-4.53508216235922,2.17101806937075,-1.0434759101845,2.12482591836257,5.25305057933597,NA,-1.75821367643427,-2.54063386101958,1.86907918105539,4.22860865693642,3.30340313370663,-0.0140230120619575,11.5166812713916,10.04381347141,-1.26695302318509,-1.82812890269636,-1.13976616387008,3.73558158862649,9.17199599184635
"1642.MS00368",-1.855001857167,-2.37027007988433,-0.269291957100213,-1.54037091743955,-2.82657637131002,-1.61523169380394,-0.862731819567607,-1.87907331324453,0.113664431623188,-1.23424303726566,-1.82502577051768,-1.94523480099332,0.0367414568758591,-1.72760326301597,-1.01351170836232,-1.76099479076952,-1.98556738139267,-0.357353499098133,-1.69223012928338,1.43515002165897,-1.64962436022857,-2.91916124274637,-1.92820916958167,-3.19753600500885,-1.86052226108878,-0.841860276244039,-1.75821367643427,NA,-1.00137640803533,-1.77827149355382,-1.07532879281171,-1.54373143481353,-1.21840509580291,0.152612524656566,0.826400198120637,-3.93552486197959,-4.25202273825462,-3.33278339523026,-1.79564928772103,-0.75781980963897
"1642.MS00622",-0.0731803038721,-3.98122280041726,8.15952727765497,0.751135784426041,-3.44355949805866,-2.82159029013683,1.25171720440793,1.02394814524589,10.0174734802362,1.69075663093613,-2.24304999678016,0.581356044226521,8.01519937064281,0.432947560827275,-3.27237427754896,0.0176039687522338,-3.42400362459429,6.32064590847621,1.40408788754324,1.11156733173213,-0.466441514284937,-4.01884504731903,1.10692013749437,-1.53465735822996,0.50087503562015,3.08891243797236,-2.54063386101958,-1.00137640803533,NA,0.585387215441135,1.88778067066957,1.078051091704,-3.10698575555611,7.71981826523333,7.05451313318691,-3.04538894116266,-1.67807051384162,-0.671516619645742,2.44790849092168,5.13132762785139
"2382.MU002.C3.HA.4.693.root.9.12.lane7.NoIndex.L007.sequences",-4.76979000977416,0.900317096630182,-3.77146995492351,-5.99650463390756,-0.606608714996574,0.157416552433645,-5.8326208436166,-5.36538002467467,-4.92943190015484,-5.2319399591961,1.56500631900773,-4.22306562343894,-6.780073882032,-4.59412600014209,0.896237157301213,-4.73686394620143,1.26337928769163,-6.24840751608908,-4.8646561490845,-0.199077057687442,-5.77682482825173,1.16403428711911,-7.09911521767272,-2.05930650174653,-6.16467772220336,-5.13875482473001,1.86907918105539,-1.77827149355382,0.585387215441135,NA,-5.4948460621698,-4.75449526574184,-0.351550738104113,-3.87303916303551,-4.71904346615036,-1.24708811974542,-1.35699504758085,-0.410874293471474,-4.0686724867887,-5.14943642939306
"2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences",-5.56914334214119,3.11315693944767,-3.2752715615524,-5.30026559891797,0.158742248673941,1.50694330316374,-6.4776246881694,-5.48016779988069,-3.01161075904503,-7.30756054822333,2.50324333712912,-4.45830031694048,-4.72510182159801,-4.83337625541083,2.83122094653682,-6.61651524234471,3.35808928749166,-7.43435276739105,-6.05355858134251,1.92889464253778,-6.52856566834303,2.6929561368182,-4.34156746354736,-1.07005931715135,-6.4728085415212,-7.06959004947377,4.22860865693642,-1.07532879281171,1.88778067066957,-5.4948460621698,NA,-6.90532511777149,1.14217555388074,-2.69872751907239,-4.55813812202402,-1.09048309765081,-0.396593150803206,1.3451825251283,-4.14979222241718,-4.66402330707554
"2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences",-6.26162872527691,1.14259308719775,-4.4348777953402,-6.4937890166911,-1.238589854355,0.292709573054738,-7.856056991977,-6.18576073292922,-5.33419965660047,-6.8535235292151,2.28322647448781,-4.5119427128193,-6.73090806809218,-6.06644209936498,1.21483519555169,-7.17310936482837,1.88605497370064,-8.3950752397863,-6.84729541277881,1.50075756739217,-4.70500716356388,1.40534637389256,-5.68724804610526,-2.24157198833785,-7.3756353729193,-6.08357920219267,3.30340313370663,-1.54373143481353,1.078051091704,-4.75449526574184,-6.90532511777149,NA,-0.759654929738796,-5.81155083945616,-6.00877338130673,-1.78994627338946,-1.81035274176831,0.253708955526589,-5.52428833011049,-7.67519312737158
"1642.MS00629",-0.80437459054145,-4.02817507495438,1.6480165860593,-0.644805852666418,-2.45079767653118,-2.28046071144575,0.0843870466882346,-0.302925341845423,4.29446653852681,-0.136427029380582,-1.37220893909364,-0.753894936188292,1.99746322230571,-0.371734440197352,-2.7016004120699,-0.48873007400259,-3.44281580783292,1.6617750614523,0.225033212507234,0.0467784971864971,-0.550389146262834,-2.2532650639125,-0.837083437034394,-3.85619936498756,-0.402871587102504,1.30959425055219,-0.0140230120619575,-1.21840509580291,-3.10698575555611,-0.351550738104113,1.14217555388074,-0.759654929738796,NA,2.6400389119462,2.08723670612822,-3.52840254458506,-2.68381379738609,-3.90865521348292,-0.129347320526974,1.33358698203948
"2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences",-3.57733499420812,8.56798814764261,-5.23522302905309,-3.73798768809318,2.40435856200333,3.35031357657417,-4.2181841138388,-3.82830207579863,-5.64639165258014,-5.35061688991011,8.33943050808467,-4.65636009355022,-6.94013814425462,-3.41924200955217,8.38976579462463,-4.14938449118346,8.5518433275576,-8.1674895323803,-4.30269993174127,2.9219274413325,-2.87184772297418,9.07556752487722,-4.13001243785038,1.55710907102338,-4.68331428629425,-3.03511124213651,11.5166812713916,0.152612524656566,7.71981826523333,-3.87303916303551,-2.69872751907239,-5.81155083945616,2.6400389119462,NA,-7.80050974680349,0.312296705320691,1.94631355606223,4.46024836575232,-3.15335459312984,-6.33698124912023
"2382.RU006.C181.RH.3.787.rhizo.9.12.lane7.NoIndex.L007.sequences",-4.32043203356373,5.3173275621947,-6.2875082666628,-4.14922739195445,4.2044638654991,3.35939810140012,-4.80767505961105,-4.22609294452211,-7.1357884187642,-5.32218328645372,7.13651904194926,-4.88710546896175,-5.66083500746299,-4.52604165483321,6.87414676533283,-5.76334268586347,6.58216273704393,-10.4052075667045,-4.94636783906103,2.04398838447501,-3.21182025616177,8.36098037915109,-5.0643278630092,1.45994192253169,-5.37041451099592,-5.17752054645567,10.04381347141,0.826400198120637,7.05451313318691,-4.71904346615036,-4.55813812202402,-6.00877338130673,2.08723670612822,-7.80050974680349,NA,2.1139450543845,1.72712792061909,2.59472034213764,-3.50160482992746,-9.57668828165626
"1642.MS00339",-1.27199540550688,-4.55868166236569,-0.174275309545707,-1.01239406205706,-4.99846355837546,-1.71249318102585,-1.16216040549868,-1.51038471191787,0.617622174274348,-1.0389164805492,-3.00952540075571,-1.37087891620055,2.16500137040324,-1.21490970078981,-2.71560403153463,-1.63023435783601,-1.8172126030517,-0.343806615048151,-1.48787889936902,0.983465822946578,-1.25333076841703,-4.87663714752822,-1.73999990906027,-6.95199574365901,-1.85956399183009,-0.834671270905305,-1.26695302318509,-3.93552486197959,-3.04538894116266,-1.24708811974542,-1.09048309765081,-1.78994627338946,-3.52840254458506,0.312296705320691,2.1139450543845,NA,-3.89495263352141,-4.94244434599618,-1.19436801341631,0.0511407678209807
"1642.MS00357",-1.2412644501454,-3.25128305910697,1.00359444720338,-1.21813149405652,-3.64098613684081,-1.64348980701745,-0.573303245146995,-1.3447685610833,2.43889102653665,-0.771711620419593,-2.10406983400933,-1.61025533158394,0.82141481763033,-1.34100092299489,-1.81763647985675,-1.14425435448305,-1.74025343753764,0.401399263568447,-1.34028912353105,2.09661324925886,-1.10494641836896,-3.45924547142109,-1.76204891616669,-4.74086379830738,-1.65066322102726,-0.00829937306158351,-1.82812890269636,-4.25202273825462,-1.67807051384162,-1.35699504758085,-0.396593150803206,-1.81035274176831,-2.68381379738609,1.94631355606223,1.72712792061909,-3.89495263352141,NA,-3.77287471533675,-1.17647733784903,-0.289471768310425
"1642.MS00394",-0.694076672663297,-3.22341303592401,3.78921849643683,-0.0498053993284609,-4.3045656451826,-1.52468550991932,0.545661014623568,0.155541095124092,4.51450554970242,0.644639200324165,-3.52649906820997,-0.599430692849667,2.99431443061383,-0.322494113670222,-2.10211899414646,-0.323494281696728,-2.12079938438189,2.81963127335626,0.428024453439608,-0.804280794747752,-0.33819707569367,-3.65272850599741,-0.849249596062164,-4.1634437084985,0.00734915412503802,1.92284486749597,-1.13976616387008,-3.33278339523026,-0.671516619645742,-0.410874293471474,1.3451825251283,0.253708955526589,-3.90865521348292,4.46024836575232,2.59472034213764,-4.94244434599618,-3.77287471533675,NA,0.998235993737513,1.52883262894296
"2382.RU006.C181.RH.3.151.root.6.11.lane1.NoIndex.L001.sequences",-3.64192756582822,3.26194138163991,-3.93636232503329,-4.49599585876883,-0.115201069946319,0.935357153217685,-3.86927545520528,-4.40750351090769,-5.260511212277,-4.53370448846602,2.51657574506253,-3.65692007623425,-7.55319578270708,-3.83012852775353,2.32503073191414,-4.88649846405248,3.25185197549464,-5.43750034394306,-4.1467451896725,-0.432672519005145,-2.8255794028752,2.76010358655681,-4.06198121287332,-0.962469805097483,-4.63744064282766,-4.22374594403729,3.73558158862649,-1.79564928772103,2.44790849092168,-4.0686724867887,-4.14979222241718,-5.52428833011049,-0.129347320526974,-3.15335459312984,-3.50160482992746,-1.19436801341631,-1.17647733784903,0.998235993737513,NA,-5.70156623475186
"2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences",-4.91865553141757,5.99024615812566,-6.09125912977104,-4.47113868031546,1.83743638618237,1.81775913495563,-5.08377106742251,-5.83677485378926,-7.80625517123327,-4.97674593706205,7.09886164846658,-5.70532456497691,-8.77179849914571,-5.05802646101807,5.75249689280342,-3.05695988437614,5.24026284242565,-11.2663134440649,-5.87703511186875,1.0820607697594,-3.19558513447972,6.19969656767149,-5.88115139620026,0.0552803417258823,-5.06204160435003,-4.92459356091863,9.17199599184635,-0.75781980963897,5.13132762785139,-5.14943642939306,-4.66402330707554,-7.67519312737158,1.33358698203948,-6.33698124912023,-9.57668828165626,0.0511407678209807,-0.289471768310425,1.52883262894296,-5.70156623475186,NA
