"","1642.MS00492","2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.1.253.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00403","2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00506","2382.RU006.C181.RH.4.593.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.708.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00363","2382.SH007.C6.RH.1.502.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00479","2382.SH004.C1.RH.4.417.rhizo.4.12.lane7.NoIndex.L007.sequences","1001.SKD8","2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00418","2382.RU006.C181.RH.1.577.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00428","2382.MU002.C3.HA.4.492.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00603","2382.SH005.C3.RH.4.268.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00630","1642.MS00383","2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00584","1642.MS00486","1642.MS00541","1642.MS00636","1642.MS00600","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00438","2382.SH007.C6.RH.5.323.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00571","2382.SH004.C1.RH.5.622.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00437","1642.MS00515","1642.MS00408","2382.SH004.C1.RH.4.618.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00559"
"1642.MS00383",-3.84306627072396,-0.573220812107495,0.388890805763012,-3.4828409988854,-0.254906349493062,-3.07234168029546,-0.475328269887381,0.176968748020931,-3.66921771127247,1.8791535307617,-3.73799522030127,2.14454152774094,0.0916261326539466,1.36754479033097,-1.05071963295925,-3.22972771826611,2.128718874353,-5.16734365963356,0.917557485769758,0.0426637901725193,-0.125312354467228,-3.63245596505263,NA,-0.266654956304784,-2.50234440665947,-2.95037439650331,-3.82611915907529,-3.80038698596001,-2.46208069578204,-0.436294602702731,-3.49380002749459,-0.561192497715291,-5.76423303511794,2.13679163819549,-0.803609949652553,-3.75913673331047,-4.11440577386428,-4.40369567237274,-0.969173008709938,-1.07496952243523
"2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences",1.66089622923195,-5.53358560939796,-6.59766936830768,0.295443380033696,-3.12080941753968,-0.281549648335215,-3.05923734672619,-6.44581037464534,-1.30517320890527,-3.97519981281554,0.472694723136883,-5.96806772169788,-4.40154234132555,-3.5850466982131,-3.25630676149071,0.957056794531858,-3.00280671341292,0.0506957505669708,-2.59156674618097,1.84064210854106,-7.34323083247311,1.07275545213711,-0.266654956304784,NA,1.65800951219426,2.10970787916081,0.920917303030684,1.3097125101696,2.02795413394746,-6.08553759388648,0.0410800045828336,-6.37056588869184,0.0414817185022854,-3.37553943501785,-5.02673514760657,0.640608228887392,1.06505611900529,-0.593393450913114,-6.19368748193804,0.804033899091323
"1642.MS00584",-2.5363819882894,0.793867296689351,1.56302984303888,-1.99054094872054,2.38330796180599,-3.5054279172315,1.18538472024372,1.61162425972587,-1.25569826667662,7.09241402137513,-2.55062984099075,6.41934643576363,2.45788333180497,7.4582848791539,0.918512083654199,-3.04990713679971,7.16415424276901,-2.09529950936818,3.90194326374475,-1.55142155106516,2.13959993440597,-3.04659370792064,-2.50234440665947,1.65800951219426,NA,-3.33985383876439,-3.43134210046472,-3.10410165381617,-3.93190079175452,3.95782288175552,-4.46088545831153,1.09217160120408,-3.99388286542215,5.90596095161461,1.31445399632233,-3.68852747863499,-2.5062213178904,-2.70830547102715,1.72346317961513,-2.75590867770319
"1642.MS00486",-3.74670395147061,1.16526174101115,1.489979793929,-3.11062445619139,3.05479176464094,-3.17052823721622,1.272090868502,1.94737896058074,-3.48925641037878,6.90914266156909,-5.01524495427446,7.16013844804855,2.06875055911008,3.78717220730294,1.66661533805387,-2.98518363572292,3.39059956926649,-3.1683960420817,3.79580449484211,-1.97308560248995,2.23955868498466,-4.5713797372905,-2.95037439650331,2.10970787916081,-3.33985383876439,NA,-5.06961865508349,-3.60373261276997,-4.23324800928129,3.78536052136302,-2.35296808817645,1.43813078403447,-5.70168750370384,5.44590367254536,1.57304230950555,-3.18911855078,-3.52664083085818,-4.16225657909245,1.90722983318949,-2.73226563367809
"1642.MS00541",-5.3412820725325,0.118895007734483,0.758021141894697,-3.6312545931817,1.28232123134494,-5.20742352593261,0.518427100745284,0.913761799050432,-3.41804376200767,6.35184925770041,-5.90336372430233,5.27412869352382,1.35952426491668,5.74065164153208,0.419433266033866,-3.14369522838844,6.30556782442167,-3.94589620709014,2.61229499182776,-2.99429017497318,1.00003319241547,-4.39009811331695,-3.82611915907529,0.920917303030684,-3.43134210046472,-5.06961865508349,NA,-5.31610050234936,-5.43389744310885,2.38717744647886,-4.09355933796567,0.497721651630617,-5.22236133984185,5.31671200855217,0.32552331966698,-4.1759009754411,-6.68556624363849,-4.75100106809843,0.902600717579176,-4.8029971965231
"1642.MS00636",-4.31527059965339,0.26035749132498,0.762881828736741,-2.93549070047926,1.17548862397393,-3.44923063647028,0.637414311115717,0.753227683201358,-2.31186784981084,6.68148482668646,-5.0509211821139,5.92171287543233,1.85709088041513,5.49319625021691,0.230192235015427,-4.20094328145646,7.21640654463917,-3.43749764801362,2.44295858851722,-3.11370140208529,1.14004936127309,-3.72806139530273,-3.80038698596001,1.3097125101696,-3.10410165381617,-3.60373261276997,-5.31610050234936,NA,-4.26978839815899,2.00959962246323,-3.75300210395351,0.754925470801622,-5.8884019785655,4.68559769705702,0.571990811079553,-2.99661823956013,-5.19822338754621,-3.32687620155644,0.962781481867025,-3.54289372376825
"1642.MS00600",-2.1736010962741,0.637606768970765,1.98248821367423,-2.23916018334842,3.009369687404,-5.36280723036228,1.22199829086415,1.19955285273662,-1.71430520916912,7.40608137651476,-4.12723824462831,6.5673283408159,2.30622611466207,7.30686959014709,1.1534264994323,-2.85714474319175,6.98746080588786,-2.49438524207372,3.77400952072125,-2.00468245696106,2.27969218856263,-3.5780669351538,-2.46208069578204,2.02795413394746,-3.93190079175452,-4.23324800928129,-5.43389744310885,-4.26978839815899,NA,3.89985870048163,-5.8352155694154,2.01391820196034,-4.984927414187,6.85244168906148,1.04193957622456,-2.85154700601024,-2.57155729282957,-2.36305925087837,3.10121288978259,-4.40284704612473
"2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences",2.7604604484866,-6.98826388457336,-7.17681645857121,0.155728742228363,-5.70711114876405,1.13471303834439,-2.65400817451315,-5.90434571804101,-1.43410386175394,-6.49860487998978,1.64962309654576,-6.84946891768581,-4.03739178819288,-6.36570062217601,-7.49161886177764,1.89002297248346,-5.99235117052289,0.714521820276555,-4.5377403434005,3.13811628387109,-7.61544815571626,2.02529791273111,-0.436294602702731,-6.08553759388648,3.95782288175552,3.78536052136302,2.38717744647886,2.00959962246323,3.89985870048163,NA,1.63169385685072,-7.44905571873835,2.20404765121212,-6.01094703068261,-6.45654786533987,0.473925481447511,2.22917156795241,-0.370336538312411,-6.06107934533663,1.5723898190344
"1642.MS00438",-3.64538056419317,-0.437208009738763,-0.254059788606735,-3.52414909994551,0.672232018583991,-4.91719973303486,0.141931405552349,-0.0156389719587593,-3.57641541809356,1.29152228291258,-5.03522278249274,1.0227575668486,0.178621601712123,1.03731622415308,-0.790608723946227,-4.2232742815777,0.846394617231362,-3.96459316261175,0.930711177860702,-2.25236973961063,0.000667103201179984,-6.42070524603865,-3.49380002749459,0.0410800045828336,-4.46088545831153,-2.35296808817645,-4.09355933796567,-3.75300210395351,-5.8352155694154,1.63169385685072,NA,-0.476459638788016,-4.32785207189321,1.00634182683971,-0.39489887125914,-5.26937190563999,-4.94868404816194,-4.6604313412357,-0.196264683252064,-3.64328855100918
"2382.SH007.C6.RH.5.323.root.9.11.lane1.NoIndex.L001.sequences",0.877626525507924,-5.20318165416925,-4.9615395623982,-0.0829974407853649,-4.16659009428875,-0.410937354367862,-2.56954310735099,-5.41822230621419,-1.59889977721897,-3.73251244189892,-0.0255468222186493,-2.90609885662365,-3.47515179765141,-3.27251771020465,-5.98687903463211,0.550238769834073,-2.62061299852204,-0.500964616037592,-1.98116985616883,1.49355351462515,-6.45562235669172,0.583594970218401,-0.561192497715291,-6.37056588869184,1.09217160120408,1.43813078403447,0.497721651630617,0.754925470801622,2.01391820196034,-7.44905571873835,-0.476459638788016,NA,-0.150005542985322,-4.96587600848139,-3.24154364904339,-0.103168010055957,0.561142463555108,-0.884693377711026,-5.52105516542082,0.498316165697345
"1642.MS00571",-4.81200516211565,-0.263678621884887,-0.0377604643021021,-4.85070594464172,1.15101541998249,-5.30667769848175,1.43702365328664,-0.00499932950903794,-4.70132157967578,1.29499702277861,-5.74441577071879,1.0461089915764,0.128536302598795,0.743071487056415,-0.0782725995534207,-5.12677758250766,0.685460575763705,-5.49119395624369,0.945239325797887,-3.4678062633198,0.0545400388936844,-3.93702438357056,-5.76423303511794,0.0414817185022854,-3.99388286542215,-5.70168750370384,-5.22236133984185,-5.8884019785655,-4.984927414187,2.20404765121212,-4.32785207189321,-0.150005542985322,NA,0.890712216540237,-0.44217052893832,-4.83557284784184,-5.775525963093,-4.82334869381338,-0.304503849703562,-4.03338743835174
"2382.SH004.C1.RH.5.622.rhizo.9.12.lane7.NoIndex.L007.sequences",5.48757219289427,-2.48682337577132,-7.00587457276899,2.32418619148724,-5.13895479951018,0.85430745111704,-2.70024470305386,-3.50535777094996,-1.10401332320114,-6.58792545638119,1.47131491437819,-6.26472439337311,-1.66475981413044,-9.33711655652401,-4.36484046998355,5.02736917503939,-8.53995383703352,2.2224049672781,-2.81689052059431,6.94845298799744,-5.26902727373731,4.58922624046632,2.13679163819549,-3.37553943501785,5.90596095161461,5.44590367254536,5.31671200855217,4.68559769705702,6.85244168906148,-6.01094703068261,1.00634182683971,-4.96587600848139,0.890712216540237,NA,-4.74834231453304,1.37388070929584,4.16215940002614,0.297640026682836,-5.09501374489979,2.16974318082183
"2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences",0.845194659735518,-4.45561659512745,-5.40964319894734,-0.565755963693342,-3.55287305438276,-0.737650956985695,-2.73332615842027,-5.58852720432209,-1.94541388485676,-4.93411497518933,-0.295304186774258,-7.15905034614566,-4.51642453641982,-4.66481634778099,-8.049270786236,0.333021372670403,-4.01407872350733,-0.75781437603488,-3.56942842627322,1.08911136737764,-6.09075369403495,0.306129193010495,-0.803609949652553,-5.02673514760657,1.31445399632233,1.57304230950555,0.32552331966698,0.571990811079553,1.04193957622456,-6.45654786533987,-0.39489887125914,-3.24154364904339,-0.44217052893832,-4.74834231453304,NA,-0.189766913835113,0.476514944683761,-1.29901477789413,-4.06649065602836,0.248044108682224
"1642.MS00437",-3.92003565817914,-0.691039051227206,-0.13602705905365,-4.06686650182415,-0.554701189810394,-3.89965267678033,-0.0809241617156564,0.461464698207652,-3.40504683361181,2.47742416835588,-5.00324674427946,3.06880047047424,1.37190427854555,2.02424793052855,-0.608638177677647,-3.75671003455829,2.61013584429275,-3.78409177608179,0.754596230693496,-2.02698678248213,0.304770439274602,-4.51599253647314,-3.75913673331047,0.640608228887392,-3.68852747863499,-3.18911855078,-4.1759009754411,-2.99661823956013,-2.85154700601024,0.473925481447511,-5.26937190563999,-0.103168010055957,-4.83557284784184,1.37388070929584,-0.189766913835113,NA,-5.13384548232845,-3.65023372619975,0.22081001753383,-1.33052765528792
"1642.MS00515",-5.39335687446888,0.0581239684034682,0.666691150435918,-4.67334400421804,1.0990421283068,-5.89028667655536,1.58746396893327,0.975264333072107,-3.70129896272614,5.12968134330288,-5.47753410911157,4.72333342393627,1.60544381948835,4.27522625618897,0.944621432266477,-4.57426982913204,5.22838856818093,-4.3241926138537,2.35780357825149,-2.56128927752952,1.0114570340247,-4.35138744041761,-4.11440577386428,1.06505611900529,-2.5062213178904,-3.52664083085818,-6.68556624363849,-5.19822338754621,-2.57155729282957,2.22917156795241,-4.94868404816194,0.561142463555108,-5.775525963093,4.16215940002614,0.476514944683761,-5.13384548232845,NA,-5.07629173850211,1.00392097617556,-1.63864210686492
"1642.MS00408",-5.57900139309607,-1.09648074949661,-0.825418129993389,-4.16860942029865,-0.976766141367041,-4.99537986642464,-0.307505992310138,-0.236347773946871,-4.43553990971284,0.74588851956352,-4.54738728656911,0.334384276943053,-0.0843946718067642,0.0746005635478944,-1.3980924952774,-5.13266422143385,0.633522386638317,-4.76939140675269,0.380478444736854,-2.83137770287626,-0.833140670121887,-4.34355203584872,-4.40369567237274,-0.593393450913114,-2.70830547102715,-4.16225657909245,-4.75100106809843,-3.32687620155644,-2.36305925087837,-0.370336538312411,-4.6604313412357,-0.884693377711026,-4.82334869381338,0.297640026682836,-1.29901477789413,-3.65023372619975,-5.07629173850211,NA,-0.990919286030425,-1.38351187011104
"2382.SH004.C1.RH.4.618.root.9.12.lane7.NoIndex.L007.sequences",1.1004924585883,-4.73746193763487,-4.54863322215177,-0.0841535163132774,-3.64646633978224,-0.432133303783836,-2.95381637176638,-5.61017794541297,-1.52022783489233,-6.24659338020623,0.152691529114054,-3.54328602147725,-4.54120987726065,-5.81393995532659,-3.39105677882893,1.02796525901178,-3.2261561514685,-0.284102731132877,-2.58503523849475,1.43603729979299,-6.40838231259733,0.564289841409057,-0.969173008709938,-6.19368748193804,1.72346317961513,1.90722983318949,0.902600717579176,0.962781481867025,3.10121288978259,-6.06107934533663,-0.196264683252064,-5.52105516542082,-0.304503849703562,-5.09501374489979,-4.06649065602836,0.22081001753383,1.00392097617556,-0.990919286030425,NA,0.678345971897877
"1642.MS00559",-1.39811441187844,-0.120529153719267,0.405403004512587,-1.40305700283397,0.438909913536564,-5.43293366700634,0.16861495414778,0.645917559146421,-1.26388337681436,3.78527098556481,-4.97218752521532,3.12811721362631,1.22933440968643,2.40595362233091,0.0298428219828145,-1.08719522636917,2.67278847344801,-1.05189553102228,1.30626589725695,-0.929854050388657,0.669588009637877,-4.25491849189979,-1.07496952243523,0.804033899091323,-2.75590867770319,-2.73226563367809,-4.8029971965231,-3.54289372376825,-4.40284704612473,1.5723898190344,-3.64328855100918,0.498316165697345,-4.03338743835174,2.16974318082183,0.248044108682224,-1.33052765528792,-1.63864210686492,-1.38351187011104,0.678345971897877,NA
