"","2382.SH004.C1.RH.4.15.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.5.473.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.707.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00371","1001.SKD8","2382.SH005.C3.RH.3.662.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00386","1642.MS00567","2382.RU006.C181.RH.4.792.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00517","1642.MS00621","1642.MS00466","2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00361","1642.MS00446","1642.MS00595","2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00524","2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.2.258.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00591","1642.MS00395","1642.MS00449","1642.MS00421","1642.MS00375","2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00491","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00635","2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences","1642.MS00619","1642.MS00432","2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00604","2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00474"
"1642.MS00517",0.192480450124553,-0.406282656235649,-0.879943013440303,0.99483772747759,-2.26371287044241,-0.490091858465203,3.98058881693996,-6.06882522665764,-3.28818894736,1.14248291049935,NA,-3.17889035242412,-5.70395571924546,-0.461133321724565,-0.00864938355943693,-5.45605885396594,-3.83217971694216,-3.35150644512301,5.43041925089083,-2.79572325486603,-0.599449151451871,-0.0493215939601627,0.259869979675265,-2.88650434675415,-6.62440471284387,-3.2888722884743,-5.621179241289,-3.43363317604841,-0.538425853661932,-2.67985593929148,-0.904455942229505,-5.14812042825668,-0.536947111120405,0.484590318608468,-1.34659121296344,-3.72110839979677,-0.852523380759267,-1.31405561784061,-0.77174707394995,-3.65803901522784
"1642.MS00621",3.22853870547936,3.49237451361383,1.30411580834139,5.92375733253672,-1.02337236718002,1.47549243682284,8.53912366320879,-3.85247925067747,-4.81860606225709,6.88389419797329,-3.17889035242412,NA,-4.33760852586507,1.05910082524366,2.97734224859859,-3.47676392066325,-2.47522825279719,-2.17537352882293,9.25560574419977,-1.47258585333295,0.56178721305853,2.14072202134676,5.36999690520816,-2.81034019882888,-2.74318620557707,-2.83550231889356,-3.20932781650619,-1.68423872161942,2.1414428960338,-1.51856458262484,1.57027598917554,-2.2107873279973,2.11553192166934,5.82799846979484,-1.35663773893291,-2.19932317732009,2.59820659577163,-3.89276932058719,0.655868007201355,-3.09149834205451
"1642.MS00466",1.48568560332636,0.858607880867619,0.279108387958529,2.51490496882621,-2.18325406981815,0.905816205853442,5.10245455769629,-4.16658933112357,-1.68301219419495,1.97885596556861,-5.70395571924546,-4.33760852586507,NA,-0.0296145732092265,0.916377449487234,-4.40786870470617,-3.90281944289209,-3.45797054768294,5.86539459579037,-0.324667936320579,-0.0626613075513929,0.804413617561388,2.01201368449244,-3.21844559890145,-5.7381733711716,-1.64520364621295,-5.47819967960926,-3.08269461012021,0.549086130077206,-2.75092872218345,0.0453691304198326,-3.57563311428244,0.167949556008454,2.14604936353466,-1.39564106658317,-3.80464336203277,-0.267418065563872,-1.22596202497401,-0.291131463365598,-3.39853502474937
"2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences",-5.50766827776089,-4.7882321738632,-5.93623386168482,-2.96526326875018,-0.962044340671089,-3.77624345244836,-3.74667152529818,-0.894611471460917,0.514242913984821,-5.75967141962333,-0.461133321724565,1.05910082524366,-0.0296145732092265,NA,-4.8702172713323,-1.19775775187664,0.437805211935258,-0.405453365260603,-2.48650361001369,1.18931247959674,-5.78053293859272,-5.41727388078834,-5.79654948042235,-0.481996516257517,-0.654032390428416,0.782857721032398,-0.944494192258567,-0.0119188535727733,-5.60559908075831,-0.106012211222726,-4.22093845897379,0.838344540167321,-5.79187466791259,-5.71829448204015,1.57623461653404,-0.227787322349418,-5.83357606114748,0.567904076922247,-5.30409163219455,0.290444153118307
"2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences",-5.35364030567808,-3.68623886887152,-7.47151655771553,-4.32796211828353,-0.252432489656853,-4.40988426785496,-5.01215630214191,-0.56442472899906,1.35300762361608,-4.87959573989378,-0.00864938355943693,2.97734224859859,0.916377449487234,-4.8702172713323,NA,-0.469698843886406,2.09207117311403,0.188232861782252,-3.58309556122268,2.2948492194135,-4.42118168741037,-7.07134880991319,-6.07719760935027,-0.617691705600975,0.0154323799677312,2.5860009276581,-0.217483788527046,1.54721655358491,-6.74741616873031,0.807747324305107,-4.46651400976728,3.61879452438067,-5.2251097801377,-6.43441905660818,3.74271354438912,0.0492972786659199,-3.23602699391497,1.12187512617966,-5.34449664368116,1.83996594664002
"1642.MS00361",-0.610969504278157,-1.6729530792173,-1.88821822575612,1.16753762160206,-4.32579274193773,-1.35989463094435,3.70565520063459,-5.4640621808163,-4.07930982026255,1.51006846771179,-5.45605885396594,-3.47676392066325,-4.40786870470617,-1.19775775187664,-0.469698843886406,NA,-4.32025232822769,-4.68098302713339,1.69969006523344,-2.78284405430641,-0.967642362241203,-0.45821695806417,1.26234967571067,-3.76588024328708,-5.03730724218472,-4.02307225393524,-5.4106370940045,-3.73683033071415,-0.742970697567507,-3.60687465110283,-1.56680537779483,-3.2903658752744,-1.1597828156389,1.27972071922214,-2.20108316397891,-4.53925010666572,-1.683640430598,-1.78975278308744,-1.4553337946146,-3.37954445107287
"1642.MS00446",3.44523589678117,2.15889501588916,0.589709123484202,3.21460998214943,-1.40975774296193,1.19293461542306,5.68688245290796,-4.15081858547722,-4.02741210828624,4.70209590561921,-3.83217971694216,-2.47522825279719,-3.90281944289209,0.437805211935258,2.09207117311403,-4.32025232822769,NA,-3.08523209897964,7.265578682723,-3.90600894380134,3.05409623462945,3.64485445702332,2.64673658678529,-2.36867605198303,-4.03380512092245,-2.17112416649174,-4.69124078249559,-2.14819606624844,1.10017621009682,-1.93142057092402,0.297289757843188,-2.59180793133696,0.674856350436928,3.39377727364838,-0.784678717811018,-3.53131683649182,0.182834943839825,-1.09671323305326,-0.0204317453306869,-3.25023573310652
"1642.MS00595",-0.158636843978641,-0.816340144605863,-1.15715232472191,0.366250306375753,-2.87308077362884,-0.223542495011958,3.25374144747413,-4.34274294168316,-3.09772276492395,0.831998133526584,-3.35150644512301,-2.17537352882293,-3.45797054768294,-0.405453365260603,0.188232861782252,-4.68098302713339,-3.08523209897964,NA,2.30818536494194,-2.6375563925796,-0.0152321697147032,0.338084947346121,-0.0501490882022182,-3.20764956535197,-4.3654608204307,-2.90409513415327,-4.58494425421849,-2.92046356833504,-0.666936072932498,-2.0004145144888,-1.09153015743786,-2.70063779489104,-0.636141352334414,0.124120329699713,-2.17317092287355,-3.26746998773749,-1.04542398801309,-1.24949550764145,-0.668079014426282,-2.66544742278681
"2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences",-4.58953753036438,-4.57982980253313,-3.32196284263468,-6.2656972299918,1.90758181605062,-2.34454854978334,-3.07682805524159,3.80962054474491,7.80991851063496,-6.54243350863951,5.43041925089083,9.25560574419977,5.86539459579037,-2.48650361001369,-3.58309556122268,1.69969006523344,7.265578682723,2.30818536494194,NA,9.46623690183584,-1.90999823434559,-3.28152679247052,-5.28221227733077,3.62679198335482,6.39386800243861,8.53215191971137,4.09624760400818,3.61354937536437,-2.95733033982743,5.2130770356827,-3.89189243441469,10.1853664619083,-3.43676406506126,-4.72036028971457,10.1186029933343,5.3143587627597,-4.08445817111714,4.34899480421675,-2.51735069448575,7.57083061856205
"1642.MS00524",3.82808019690256,3.48216454143752,1.18051712048735,5.53262196190929,-0.0387207563989516,2.52122827870624,6.00653439135989,-3.03448999264453,-3.90927027711925,6.40867301676099,-2.79572325486603,-1.47258585333295,-0.324667936320579,1.18931247959674,2.2948492194135,-2.78284405430641,-3.90600894380134,-2.6375563925796,9.46623690183584,NA,0.550580055173953,1.78289524125824,4.26764737543998,-2.2177587909416,-3.82721260515051,-2.41251764157427,-3.70207573707986,-0.428414041190143,1.34759537020721,-1.44208737577546,1.24211580038183,-1.74132022322101,1.49750859130438,4.79227791457441,-1.8141684695998,-3.00520517990328,0.706766380345745,-4.04519005739317,0.6753594899576,-3.10468526832751
