"","1642.MS00377","1642.MS00474","2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.1.403.root.4.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.SH008.root.root.9.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.5.472.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.797.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.507.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00351","1642.MS00570","1642.MS00523","2382.SH007.C6.RH.2.508.root.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.1.3.root.6.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.2.782.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00536","2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00471","1001.SKB8","1642.MS00508","2382.SH007.C6.RH.5.523.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.1.378.root.9.11.lane1.NoIndex.L001.sequences","2382.RU006.C181.RH.3.587.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00419","1642.MS00574","2382.SH004.C1.RH.1.603.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.627.rhizo.9.12.lane7.NoIndex.L007.sequences","1001.SKM9","1642.MS00518","2382.HE003.C181.HA.1.552.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00520","1642.MS00548","1642.MS00421","2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00443","2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00442","1642.MS00524"
"1001.SKM9",1.60474213409829,2.66858383517321,-1.5812962660445,-3.02482314290562,-4.17156091378226,-1.80676462984553,-1.91503648465538,-1.21936486195242,-2.36797863395772,1.65643013764449,3.3536179311065,3.81625246970834,-3.83353807501693,-0.321469033046122,-3.57507186441117,-0.686118665272185,2.78344943658064,-0.70625342827261,3.28939983682767,-4.08524177764137,2.96076741679344,-2.68560892662908,-2.88528591608684,-2.34644324137553,-2.03937843340056,2.71038537584989,2.11687847246548,-3.7303977938748,-0.497578094012552,NA,2.15925322461951,-1.04984166333813,3.11681745545735,3.25600954864916,1.72637279555682,-1.20779737705704,2.40469336487363,-2.90145684122473,2.63485143336219,3.13128395147482
"1642.MS00518",-2.24307157090681,-3.98127512223853,7.86160444493338,0.752394714188587,-0.32816214154796,3.79329352870002,-0.00547790853824225,5.3621076124221,3.46725164650712,-2.20476089779999,-4.14763574791998,-2.07930458403793,0.566185622440837,-0.612854122847536,-0.364982802953991,9.29470995310995,-0.975974993640657,2.33322832303214,-4.94640821955748,1.20864325578127,-4.62254490735319,0.79599689032634,0.940481052200239,1.01682199845886,5.4368813659739,-3.4024078701873,-3.26662049105844,0.708838061147723,5.78469020502682,2.15925322461951,NA,2.44920336501419,-5.14856585402116,-3.15730336415869,-4.08892236329656,2.530605062047,-2.56769818360621,0.193072696612917,-3.59421627654274,-2.80477408497208
"2382.HE003.C181.HA.1.552.rhizo.4.12.lane7.NoIndex.L007.sequences",1.63983762062309,4.96187594104817,-6.66760505197959,-4.25071207355431,-4.42460690329491,-6.8290451573422,-4.80958908026623,-5.7474001042466,-7.3904485060695,1.87014606694505,0.26001508815347,8.15412694749599,-3.88061275987115,-4.75607646084126,-5.45173671371418,-4.85234455173746,0.920594229058004,-8.66689880425813,1.14799161309069,-0.568488843524071,-0.134422802481322,-3.84482032660653,-4.20438960540043,-4.48235804317078,-6.669931807183,3.67522533906142,4.05155224229476,-2.73750614884153,-7.34974029546731,-1.04984166333813,2.44920336501419,NA,0.132085254166057,1.97280345728922,1.36000434297709,-7.75381634051438,3.94363046464776,-5.24460566575232,4.75263770766224,5.57302041341338
"1642.MS00520",-2.72852145737201,-6.50198631133347,7.59108093142379,-0.428858431246372,-1.00650161008741,0.666539949773896,-0.759649323884885,0.86753606065351,0.413441732847602,-2.35888595585722,-4.34723505772914,-4.00689046077951,-0.620718825411376,-1.10089606329148,-1.07727619187481,9.63669646807128,-1.21973745813347,0.183665372541479,-6.05736427555829,1.93047474108146,-5.98487556344002,-0.230815362020289,-0.462677308430137,-0.412211468095115,5.93488275819653,-5.479767331333,-5.57146166642603,-0.487361019540451,6.5467512520405,3.11681745545735,-5.14856585402116,0.132085254166057,NA,-4.63478900242711,-5.96674454905036,0.283864128322245,-5.58201376132899,-0.683713560030171,-5.61441030919438,-4.31958003288864
"1642.MS00548",-1.98321188242094,-4.74096094110032,8.14909151680885,0.63638214414397,-0.452087147804694,2.91897657260627,0.175125170717961,3.53686156342882,2.76926319831156,-2.20014127461649,-5.40562833247349,-1.94446520704991,0.454510735973578,-0.435656773695784,-0.214134082372131,9.7758322891315,-0.895071746381942,1.99879271472439,-4.40684934571723,1.69266161561364,-3.74812213577253,1.0303409035666,0.833284868787755,1.01860654891865,6.3834356721355,-3.97175876066465,-3.21914687722077,0.623452803652721,7.00926027876059,3.25600954864916,-3.15730336415869,1.97280345728922,-4.63478900242711,NA,-3.31712719805427,2.0738648356132,-3.33608959257878,0.373216135858646,-2.27994971979566,-1.65924941864353
"1642.MS00421",-4.23407180267526,-4.29306295847217,4.79436934364896,-0.562107617649927,-1.53022952948378,1.60039361717493,-0.995735634991527,2.84561710221019,0.716573682152562,-3.68653825344543,-5.7243942597651,-2.12590965751942,-1.00131907883473,-1.19191257117933,-1.48016495402784,6.1527859320763,-0.905343739231325,0.906326802465101,-4.42173982664635,0.490977763942408,-5.04444476674058,-0.597614346383994,-0.280486369801346,-0.426730906742602,2.37665915738481,-3.51886318840396,-3.21776919432017,-0.598440755395337,3.22910689403656,1.72637279555682,-4.08892236329656,1.36000434297709,-5.96674454905036,-3.31712719805427,NA,1.4359908106578,-2.32960251235509,-0.657550127490989,-3.38859698996481,-2.85591959515046
"2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences",1.46503402092515,5.17839762104202,-5.7894703668856,-4.8994484014174,-4.6425360675102,-7.33607320014132,-4.48023527996458,-5.16795762728134,-8.46961444080147,0.798971215775906,0.271417437074897,9.03357851470978,-6.6570829833247,-4.95470367250508,-4.84231165404617,-5.07232149254817,0.864059437032359,-8.74240322945064,1.10852303118862,-1.28227893458072,-0.155067579641681,-5.22131793808519,-4.8538853524338,-4.90265600115059,-7.2256288144193,2.83211556072042,3.95676690416442,-3.96774191681286,-8.9386512344712,-1.20779737705704,2.530605062047,-7.75381634051438,0.283864128322245,2.0738648356132,1.4359908106578,NA,3.99647135772867,-4.41296671564017,4.72406148945094,5.24787468415586
"1642.MS00443",-2.04932572710825,-3.3864194681867,7.77366897726712,2.14242575613457,0.951651353751322,6.17398190940522,0.88405575043957,9.1323036402314,4.87543082320372,-1.57424306485008,-4.88778756807829,-3.52416714472038,1.74022825410157,0.057278803736572,0.328449735952017,10.3958729547562,-0.892014481967286,4.34722804857919,-4.38416671773167,1.03591272513381,-5.11871416536535,2.3545831446419,1.73739055621746,1.76863338956749,6.07875403012001,-4.6861235974547,-2.36837768651576,1.5388716123577,5.3178205720871,2.40469336487363,-2.56769818360621,3.94363046464776,-5.58201376132899,-3.33608959257878,-2.32960251235509,3.99647135772867,NA,0.959754876872686,-4.41137640951209,-1.84348389665734
"2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences",-0.520752570109248,0.89741208399691,-2.3328372371168,-6.515764000615,-5.44986857568647,-4.85481649149344,-3.45115219378341,-3.88961741919548,-4.91435327396001,-0.319387623656699,-0.509684994423963,2.10825469013173,-5.3491086247222,-5.41933127689117,-4.70910556617216,-2.04202664705272,0.109496196986013,-4.70030843478261,-0.329502554254971,-2.1705773380849,-0.856103101615368,-3.59638432854136,-4.30447306120311,-4.75555467889252,-5.85362628033841,1.15658655532701,0.704747762650759,-5.00281198556344,-3.32141641979506,-2.90145684122473,0.193072696612917,-5.24460566575232,-0.683713560030171,0.373216135858646,-0.657550127490989,-4.41296671564017,0.959754876872686,NA,1.20343407911743,1.37312096372161
"1642.MS00442",-2.81825631722843,-3.48049721373945,7.10656592505005,2.40761579416724,0.586411037138676,6.70938025760414,1.02795088354376,8.9632843132035,5.13458416808758,-1.38227148186903,-4.22095866069783,-3.64392312834972,1.80489664894284,-0.0596057074151964,0.453027511535736,10.7678137363113,-0.926016033329137,4.55928452091293,-3.49716095641775,1.05763161275485,-5.4502183369124,2.47017506375682,1.73939186510904,1.36706929761283,6.28293495381117,-4.76997110479619,-2.35772042232636,1.44821919300711,6.41035096390432,2.63485143336219,-3.59421627654274,4.75263770766224,-5.61441030919438,-2.27994971979566,-3.38859698996481,4.72406148945094,-4.41137640951209,1.20343407911743,NA,-2.5013722069394
"1642.MS00524",-1.18707881192437,-2.46617543503176,10.1714313028908,2.84406408085628,1.19949904487929,8.41328284683287,1.50410907726812,10.8417352990593,6.74740951967485,-0.671540040488917,-4.8531303563104,-2.03466960749356,2.72614413248886,0.546830782715386,0.949600028010349,12.0853968945853,-0.587328597098687,5.56232450103576,-2.33170911008955,1.62459946288987,-4.17256452320355,3.50384597351643,2.07835535875995,2.58907089258383,7.47377681760242,-2.76444947621395,-1.97314330346475,2.02162605004568,6.80793615805276,3.13128395147482,-2.80477408497208,5.57302041341338,-4.31958003288864,-1.65924941864353,-2.85591959515046,5.24787468415586,-1.84348389665734,1.37312096372161,-2.5013722069394,NA
