"","2382.HE003.C181.HA.5.772.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.3.131.r1.root.6.11.lane7.NoIndex.L007.sequences","1642.MS00379","1642.MS00478","1642.MS00376","1642.MS00541","2382.SH005.C3.RH.3.663.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.3.788.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00345","2382.RU006.C181.RH.1.577.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00438","2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.1.253.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00503","2382.SH004.C1.RH.3.612.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00582","2382.RU006.C181.RH.4.792.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00581","1642.MS00600","1642.MS00555","2382.SH005.C3.RH.5.673.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00599","1642.MS00558","1642.MS00630","1642.MS00577","1642.MS00452","2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00482","1642.MS00447","1642.MS00366","2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.507.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00638","2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences","2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00433"
"2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences",-5.25623750521892,-4.83994058089711,-0.647084734110989,2.21693610908614,-1.46920677889639,1.03860687987868,-6.78710047334621,-5.90859525055541,-1.50754384471552,-5.2776420461701,-4.60002149328465,-4.74780479515575,-0.721696182765061,-5.37559265650391,-6.45952321593978,-0.87552182800389,-2.14355332333573,-4.72800107550565,2.55092012125874,-5.23624360329135,1.26361136722843,1.76100017693553,2.04529791241864,-5.70086931897701,-0.186290527329352,-0.0113560541192176,0.476931968975394,-0.421102984706786,-0.235967434132866,NA,1.90269457886788,1.66216886148741,-1.87182808463818,-3.96552414699234,-4.58432834389746,0.0576121493675282,-6.02135263182361,-5.66694238358803,-7.5949815432178,-1.12375008234123
"1642.MS00482",6.226146202973,1.40120953681522,-4.38887804537606,-4.19480045204107,-2.88322265633514,-4.33382269097721,1.69193070658064,3.39024336794598,-2.67505325927376,6.27027337761752,6.39176193170111,2.6647150600681,-4.75005144046175,1.75995097384873,0.801366482477727,-3.18511542928825,5.79076483024039,6.77820756074709,-4.04206914791687,7.24552416912918,-2.39015023782313,-4.0087004462683,-2.8199416298816,2.5338539055817,-0.503870203381446,-4.58202462521417,-3.48325123416401,-4.02270000141026,-2.65958587902645,1.90269457886788,NA,-4.572259843874,-2.92016009977075,2.14431603033445,8.85392776069168,-3.60903941278742,0.560836643183203,1.45145630855678,2.87127736753743,-3.54679470882779
"1642.MS00447",6.77320241379579,1.65755822744131,-3.79370636722446,-3.72417685333884,-2.55297271583238,-2.00135875216615,2.01442587720101,3.92486894181628,-1.83619369183646,10.1776812582288,8.32214973664587,2.7627331250341,-3.20535792339424,1.26410181783499,1.43038759762196,-0.982486963615397,7.70892022460955,8.96562003351858,-2.58816526578642,8.27469177952917,-2.55209262032138,-4.35939825649513,-2.39095923090348,2.17541549322266,-0.513333682441698,-2.73759911469965,-2.9792955955014,-2.51611441396181,-1.99837863444322,1.66216886148741,-4.572259843874,NA,-1.80401091522912,1.92049811133223,9.13323478118775,-2.73044799614336,0.513718408207477,1.06178179593039,2.93192493156014,-1.03124192227265
"1642.MS00366",-0.903395829754831,-2.03160760346782,-5.24226581749652,-3.43979789985383,-3.62452522310341,-2.58332011948036,-1.61111107884698,-1.72751909717371,-3.28940657064222,-0.903348992883918,-0.283864000711658,-1.70139881513272,-2.97830172948201,-2.44321488835492,-1.49422193068876,-2.45981498323169,2.94435282459462,0.176600555969863,-1.93609420861619,-0.00559827779453028,-2.13977199028322,-2.75468983238738,-2.61737052491675,-1.95367202542715,-0.52293837896087,-0.810508940844656,-2.88297782214709,-3.07854521193948,-3.14619156134242,-1.87182808463818,-2.92016009977075,-1.80401091522912,NA,-1.51407402031012,-0.628571652709395,-3.242877606409,-1.54046783264038,-2.26140512900951,-1.07105038964277,-2.56155582480472
"2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences",-4.99434157431197,-4.36981592133427,-0.378816876236894,2.29862850927056,-1.31331807607733,1.11027225535913,-3.38983273945442,-5.64770127135637,-1.24465625594713,-4.33700839032339,-4.08047363849745,-5.05026445362912,-0.399721617289371,-4.30432385314706,-3.40683241486574,-0.672882474819106,-1.42920638781374,-3.68567781630288,2.12999519717467,-4.81639998552879,1.4885437850793,2.22149147270415,1.88753054814858,-3.72752000983333,-0.265446330646656,0.171144905208061,0.561152537446414,-0.241766344525665,-0.0897514389688692,-3.96552414699234,2.14431603033445,1.92049811133223,-1.51407402031012,NA,-4.74834317811259,0.345852983111925,-3.23831410306529,-4.45667241553492,-3.63345874855269,-1.09865612191846
"2382.SH007.C6.RH.2.507.rhizo.4.12.lane7.NoIndex.L007.sequences",-9.22183172034279,-5.06201453391976,3.4978745858546,9.26607042411619,0.906071534562875,6.44100946495068,-5.76652045740672,-6.30414364095889,0.244688584204974,-8.11696637038997,-6.08728608370127,-6.39470701436046,1.22023264325602,-5.62707610250935,-2.64431669297439,0.956777884578289,-6.64400308921503,-7.27265575043673,8.97160127595771,-7.03119325759179,6.03808434786416,9.10467439802859,7.91335943397923,-5.33545435243121,0.187514468333472,3.01241859680111,5.04152527249235,1.98526157264152,4.15151646980296,-4.58432834389746,8.85392776069168,9.13323478118775,-0.628571652709395,-4.74834317811259,NA,4.35131504904528,-1.84045306250223,-5.59550738379703,-6.30079751754727,1.31070867585312
"1642.MS00638",2.17162863074002,-0.364735276524928,-3.0287302818204,-4.73150266657868,-2.44547285410422,-4.05051860766229,0.320710900822622,1.14349176895295,-3.05463402560148,4.33783098431817,3.506637401695,1.44563222564801,-3.71752961390266,-0.265967811594036,0.416793967747064,-3.94356221754619,5.67394226797117,4.48830132560311,-2.09342685412644,3.40010794693225,-2.22856165072584,-3.70428583373293,-1.37031581490917,0.0325569839628661,-2.60856750526976,-1.82629419322011,-2.36946247735888,-4.5067842613659,-3.63107998059665,0.0576121493675282,-3.60903941278742,-2.73044799614336,-3.242877606409,0.345852983111925,4.35131504904528,NA,-0.148785895751721,-0.412554909530686,0.986541996243526,-2.19391929629267
"2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences",-6.46711184448072,-4.37864679527773,-0.498050791700432,0.837007396007489,-1.22799851824596,0.210040432321573,-3.72862902740119,-6.11678088442325,-1.07715010928708,-4.53980548187816,-1.754101658855,-5.27826614406404,-0.542214204715251,-5.53986055065762,-5.25093643192584,-0.622248694626534,1.99672521794542,-3.72282429036116,6.46419551482724,-4.25788181736654,0.464736638003667,0.658325627831249,0.666737947637189,-5.07723850306201,-0.748365512418776,-0.137562270956791,0.0815052114216737,-0.378634668792958,-0.274592688466596,-6.02135263182361,0.560836643183203,0.513718408207477,-1.54046783264038,-3.23831410306529,-1.84045306250223,-0.148785895751721,NA,-6.18428889842106,-6.04559458754353,0.809432073758055
"2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences",-6.86917248693286,-5.80767951691512,-1.29445330989341,2.07465063531118,-1.95732201360794,0.857696075537185,-3.442544767705,-5.46471977410928,-1.5927414789145,-4.39891335628139,-5.08927321787086,-5.31771864557072,-0.951757484637029,-6.36962571930089,-5.95611054807657,-1.3718412239458,-5.35503417956793,-4.56581379344443,1.6126320985618,-4.19029103932577,1.42270949793329,1.67707906386767,2.26353207819293,-5.47170566825905,-0.289717191348934,-0.46309631673414,-0.248735835114225,-0.98916374266386,-0.939549545928905,-5.66694238358803,1.45145630855678,1.06178179593039,-2.26140512900951,-4.45667241553492,-5.59550738379703,-0.412554909530686,-6.18428889842106,NA,-7.0873434223204,-1.94529575812489
"2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences",-7.47585853990042,-6.65715974760391,0.19660304407539,3.44966526817152,-0.526078835058745,1.92594352712123,-6.47383163794849,-6.53751100824469,-0.353933757155388,-4.68837779523178,-4.61493009706971,-5.966782330087,-0.247954709993131,-7.17520856556278,-6.72745309327812,-0.430610501213261,-3.73185941207133,-6.34460742795509,3.52467466938047,-5.65045680368614,2.10976320167806,2.71768490868813,2.73320442426885,-6.13718280218332,-0.0647404266933287,0.383750076682054,1.02583107560824,0.29023173415788,0.288780124642229,-7.5949815432178,2.87127736753743,2.93192493156014,-1.07105038964277,-3.63345874855269,-6.30079751754727,0.986541996243526,-6.04559458754353,-7.0873434223204,NA,-0.566909561372681
"1642.MS00433",0.0737072836629191,-0.957285979250777,-3.21011305303595,-2.81407450153954,-2.51758692482475,-2.55458965087909,-0.451420840786275,-0.391748124383651,-3.33287954513483,2.7767212698944,2.72269559461348,-0.29649889278529,-4.90622774650799,-1.32713616309731,0.0478977665932878,-3.50628818878687,0.308313104153289,2.74117734368486,-2.51652992859181,1.11802411751961,-2.91593726132994,-3.13833199784191,-2.5216835137415,-0.85151561441366,-0.791236744934735,-3.67644411727673,-3.02250502835397,-4.33172297204258,-3.19558026591391,-1.12375008234123,-3.54679470882779,-1.03124192227265,-2.56155582480472,-1.09865612191846,1.31070867585312,-2.19391929629267,0.809432073758055,-1.94529575812489,-0.566909561372681,NA
