"","2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.2.258.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00472","2382.HE003.C181.HA.2.358.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00600","2382.MU002.C3.HA.5.698.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00477","2382.MU002.C3.HA.2.482.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00568","2382.SH008.C6.HA.4.543.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.1.677.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00425","2382.SH008.C6.HA.2.333.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00513","1642.MS00561","1642.MS00355","1642.MS00546","2382.SH005.C3.RH.1.652.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00633","1642.MS00333","2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00419","2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences","2382.HE003.C181.HA.1.553.root.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences","2382.SH008.C6.HA.3.338.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00595","1642.MS00421","2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences","2382.SH004.C1.RH.3.213.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.5.472.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00368","2382.SH008.C6.HA.4.115.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00478","1642.MS00411","1642.MS00376","1642.MS00516"
"1642.MS00333",-2.29155222745684,-0.6434368982242,-4.2886247619097,-0.834334012975428,-1.29293645372381,-2.33912073542421,-4.02474838529124,0.507783588308398,-0.681411535464905,-1.73403381243768,-1.7656846406003,0.47952984407279,-5.29644309196862,-0.882712276828774,-3.62137083762124,-1.50947261397684,-2.95091064717953,-0.677168438646893,1.7368078408088,-3.57125829121013,NA,0.635905601107443,-3.56841587468922,-0.401861956166387,-1.82732108398657,-1.18336206409418,-1.65728762427146,-1.35797047408674,-1.05583704169989,-4.10855162975352,-4.52534234449889,-0.900571728966001,-1.06287551626005,0.0756559407657211,-3.70219811051427,-1.28611083565515,-1.8173955006842,-3.29825142661364,-4.20971461006192,-2.08605337464959
"2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences",-3.99184983197223,-4.36811746040319,4.25973280136678,-5.37910798665757,9.46386667368153,-5.02290940784699,2.21833960738715,-7.55304848077404,-4.77201509527281,3.14740921202073,-3.27298726706004,-6.8214248886595,1.11011793095563,-3.89397275974747,2.54553056074612,3.02113173280816,2.17842625142144,1.90625335217593,-7.50020839282903,9.63409030831855,0.635905601107443,NA,6.77420936702355,-6.60641344168617,-7.02897039802564,-6.56944563106117,-5.38125830771061,-4.5228898302827,-3.06916960899089,2.5203656303495,2.38341402970508,-5.84764213255364,-5.07291943465425,-7.59322332274891,1.56834083225873,-3.92295538408891,11.1341748690024,3.49765093276661,2.00702232072444,5.52397298320977
"1642.MS00419",-0.572087399314364,1.17775970457175,-4.28067765133122,0.793901751161733,-2.49165637115669,-1.10443357476735,-4.66081039610318,5.85055827747888,3.51803752172321,-2.29802984497463,1.05208122244375,5.42047788994021,-2.72575818197099,2.57456845286127,-3.65413348744913,-1.52641122843344,-2.57886317794061,-0.74765184512167,5.68280444325928,-2.39419229918248,-3.56841587468922,6.77420936702355,NA,2.32322323083163,0.422395699291672,1.58860700755727,0.171561387937323,1.00064255318998,2.74773347622508,-2.08124718017922,-3.17785993314208,2.18978868011077,2.43084330263622,5.14728501059489,-2.80707935508272,0.953764207574012,-3.23630905665145,-2.80233621198511,-3.15487082428795,-3.23788381151299
"2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences",-6.24841985228139,-5.58283751059021,1.87641047064396,-5.68937582733298,6.28579187066425,-6.94731025070934,2.25614641128328,-6.46431643615324,-7.09222555746416,3.79000313909413,-6.85752469693185,-5.0914603684532,0.676263664081584,-6.12255999318745,4.01089809267872,2.52208923480519,-0.895957660743554,1.81958785580109,-4.55572102616232,4.872123673918,-0.401861956166387,-6.60641344168617,2.32322323083163,NA,-5.98836286023625,-6.75424674148011,-5.54550107313476,-7.13984080580631,-5.6583227856741,-0.744609847352874,0.9194021831304,-5.31646547594324,-6.94945082585547,-7.10870559058024,0.0198764912477684,-6.29371390483958,7.7518872098204,2.27676537155636,-0.492755879663904,3.97369447158361
"2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences",-5.68514889368112,-5.68873395021662,-0.00491975340253144,-4.83596009823955,2.10876165557573,-5.39229054721312,-0.277008888018244,-6.04818532515209,-7.03943954345704,0.361132782352298,-5.86065054364708,-5.3650849071331,-0.664333057635195,-6.80343751255843,0.542906613819371,0.163760147573281,-1.79915566070476,0.260304418914929,-3.83373646959126,2.76222057046405,-1.82732108398657,-7.02897039802564,0.422395699291672,-5.98836286023625,NA,-6.05240278322392,-4.69672889235067,-4.58412793897389,-4.94403087183706,-0.638448441495464,-0.90813204718613,-5.4703682032649,-6.47226938152881,-6.70560579804284,-1.52382108914948,-5.55010001493521,2.53568314044101,-0.355442434382952,-1.88571751001394,1.63684476507985
"2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences",-5.66554679881162,-6.84766537942842,0.796647160101984,-7.07599556008128,3.99033127753842,-5.65546990364834,0.649832442644349,-6.9531475651215,-6.81882423320606,1.33357279526603,-5.59303119263723,-5.00743803594331,0.0247586891888539,-8.13329693326514,1.61785326976723,1.36208576153124,-0.370711082225513,1.13855799372225,-3.83772631841165,4.48728114862186,-1.18336206409418,-6.56944563106117,1.58860700755727,-6.75424674148011,-6.05240278322392,NA,-5.56477300539532,-5.04004824904903,-5.09764003996785,0.191021451971901,0.266309322714445,-5.92072250630953,-7.35269570723909,-7.51445499578224,-0.0911483302583534,-6.19088477473911,4.63644842892082,0.38545422620144,-0.880144286123706,2.78264644377129
"2382.HE003.C181.HA.1.553.root.4.12.lane7.NoIndex.L007.sequences",-6.33780888969502,-5.0011844013327,0.433863789590712,-4.72134361367989,1.86789272746884,-5.12324089929409,0.012672289056801,-5.32165734779531,-6.90700911380054,0.826728187176493,-5.71889556993883,-4.42626719796464,-0.38876777006596,-5.90680563537004,0.749976340075293,0.525868537825328,-2.00989822041558,0.374550441603686,-3.27923054509235,2.6049170066275,-1.65728762427146,-5.38125830771061,0.171561387937323,-5.54550107313476,-4.69672889235067,-5.56477300539532,NA,-5.11392851474451,-5.38016874135806,-0.319576948182254,-0.722552979708506,-5.03193602825132,-5.7193872801926,-6.34051878283901,-1.70718757789596,-6.02725409682363,2.00809079592389,-0.0365076603258221,-2.19739684596504,1.48082799025748
"2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences",-5.30331834017644,-4.89620708654937,0.30987524703164,-4.70011038155233,3.64606365087703,-5.23335092574142,0.288843676131877,-5.19874706566102,-4.2358419258471,0.980148752252787,-7.82025646738893,-2.90502134240105,-0.541441132025661,-4.42310389751978,1.33653297538209,0.911825129717763,-1.49709094827918,0.395150608987418,-2.20904452514891,3.60088755531388,-1.35797047408674,-4.5228898302827,1.00064255318998,-7.13984080580631,-4.58412793897389,-5.04004824904903,-5.11392851474451,NA,-4.69891173321336,-0.524284660628272,-0.676271928485907,-5.74865407812012,-4.29839074846232,-7.4174490694675,-1.08596511654924,-6.05771652925028,4.0480105631972,0.0934096534300126,-1.15470819395348,1.97714874785809
"2382.SH008.C6.HA.3.338.root.9.11.lane1.NoIndex.L001.sequences",-5.98378144204246,-7.00198401407494,1.41152502987313,-5.30959355401383,4.13902613083007,-7.03620465105353,1.03036053270309,-2.94862288910209,-4.65449319150942,2.03958701924034,-5.442518955952,-2.51889476397505,0.10583254643068,-6.09316339473888,2.39158548431153,1.63912536476093,-0.677011223289385,1.72824831875214,-2.47883390388964,4.83011350488689,-1.05583704169989,-3.06916960899089,2.74773347622508,-5.6583227856741,-4.94403087183706,-5.09764003996785,-5.38016874135806,-4.69891173321336,NA,1.25475964840585,0.723108740589425,-6.00027155115218,-4.60448677619728,-3.58110100527817,-0.593098217010844,-6.37543835085115,4.96464454882853,1.24903494579733,-0.435925259801168,3.61163441446756
"1642.MS00595",-1.24128009695403,1.05736121483629,-3.58702667020825,0.270353247407748,-1.80746891404038,-1.40252647553126,-3.63418867734398,2.59116137360615,1.58744372326062,-2.20466991205722,-0.281882872712525,2.05922958998295,-2.93675053668053,1.46891161365183,-2.25460872582126,-1.63751316351126,-2.67039996549444,-1.37406885790051,2.54850928525276,-3.11322756250311,-4.10855162975352,2.5203656303495,-2.08124718017922,-0.744609847352874,-0.638448441495464,0.191021451971901,-0.319576948182254,-0.524284660628272,1.25475964840585,NA,-3.94035306631515,0.280009181663852,0.391474120299677,2.46422338601492,-2.93799902326256,-0.473130954267589,-3.49399601379774,-2.21386469461272,-3.55402831553186,-2.7222038315468
"1642.MS00421",-1.25981040334653,-0.0196816119402642,-4.79407896629774,-0.201699423911838,-2.10167779874536,-1.60895609365425,-4.32668359420121,2.72653191835508,1.10957374059438,-2.69922962463269,-0.141716326976601,2.589383021436,-4.43818186100289,0.642774641268424,-4.0350003788687,-1.82889900180335,-2.86692707383238,-1.13481882643324,3.46435416297734,-3.9079515654911,-4.52534234449889,2.38341402970508,-3.17785993314208,0.9194021831304,-0.90813204718613,0.266309322714445,-0.722552979708506,-0.676271928485907,0.723108740589425,-3.94035306631515,NA,-0.0431664815132532,0.0919369400857461,1.95473410890749,-3.40611208663265,-0.123076281015763,-4.47981255734644,-3.96151180007398,-3.54228695456841,-3.35747900495266
"2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences",-6.22250648805364,-5.69650733749251,0.633944189866497,-7.59582918296273,3.71685864470267,-6.53248830966176,0.328697181690016,-6.1997359162377,-6.40820720077102,1.2383980676616,-5.84533660346339,-4.18218607970821,-0.138321568387735,-6.27026135986972,1.24068361548963,1.26511673146154,-0.714565610068578,0.798838293520765,-3.54486870323848,3.82712494070131,-0.900571728966001,-5.84764213255364,2.18978868011077,-5.31646547594324,-5.4703682032649,-5.92072250630953,-5.03193602825132,-5.74865407812012,-6.00027155115218,0.280009181663852,-0.0431664815132532,NA,-7.34267157793096,-6.75936222674407,-0.723195344545785,-6.35038524567832,3.83268571047123,0.794964903655832,-0.23439602121764,2.70857309402564
"2382.SH004.C1.RH.3.213.root.9.11.lane1.NoIndex.L001.sequences",-6.59993559636587,-6.60777096384139,1.46041340716257,-5.46307086800153,5.41879633021937,-5.6902364186839,0.837422485495371,-5.11051905789304,-6.8768494489455,1.92740193992529,-6.56374781284246,-3.53003007083913,-0.0491607329797213,-6.28143311359419,2.19926533066259,1.74021690367457,-1.26707215856586,1.39890199129523,-2.68877951038762,5.30345235827839,-1.06287551626005,-5.07291943465425,2.43084330263622,-6.94945082585547,-6.47226938152881,-7.35269570723909,-5.7193872801926,-4.29839074846232,-4.60448677619728,0.391474120299677,0.0919369400857461,-7.34267157793096,NA,-6.65682034599252,-0.849932136200847,-5.30254540733634,6.09678841968008,0.91958658526153,-0.86276127217679,3.57925704989777
"2382.SH005.C3.RH.5.472.rhizo.4.12.lane7.NoIndex.L007.sequences",-3.37581149719457,-6.89588041226774,4.56814615686089,-5.94956147799367,10.3889839147156,-4.4671481459022,2.05658866739117,-7.4269966067911,-5.834683133913,3.08509804380264,-3.84265270450195,-5.47491947636094,0.854090958987909,-3.9759575326154,2.35439050213055,3.33643371480042,-0.722012401248761,1.72846782631201,-5.97442822867229,10.9364099020361,0.0756559407657211,-7.59322332274891,5.14728501059489,-7.10870559058024,-6.70560579804284,-7.51445499578224,-6.34051878283901,-7.4174490694675,-3.58110100527817,2.46422338601492,1.95473410890749,-6.75936222674407,-6.65682034599252,NA,0.100170828168086,-7.04059570765171,10.906212135638,3.25051081376915,0.911150884827899,5.6430330853222
"1642.MS00368",-2.45190331611283,-0.539307138201843,-3.56716194072831,-0.444236051688283,-1.91526615038719,-2.30155621304214,-2.33053669288755,0.506824448439224,-0.0946843795253849,-1.3112409418188,-1.55553283026904,0.468264654598013,-4.09526256930733,-0.278159127907346,-2.92430126577768,-2.20852723649606,-3.38449275090348,-0.284130421184187,1.59274641349245,-2.38880558409847,-3.70219811051427,1.56834083225873,-2.80707935508272,0.0198764912477684,-1.52382108914948,-0.0911483302583534,-1.70718757789596,-1.08596511654924,-0.593098217010844,-2.93799902326256,-3.40611208663265,-0.723195344545785,-0.849932136200847,0.100170828168086,NA,-1.73240844159452,-2.37739257877101,-3.81343443323374,-3.21078070038437,-1.71920270249591
"2382.SH008.C6.HA.4.115.root.6.11.lane1.NoIndex.L001.sequences",-6.56254806147112,-6.61357058841708,0.671757394904088,-5.64033927306896,4.36876656264297,-7.97006699512389,0.316645777728771,-5.05937849727742,-5.00797609659771,1.16606143661132,-6.88237563223229,-4.48295564098495,-0.806054616303641,-6.83959763026632,2.1011756527343,1.02487008281993,-2.22010788060182,0.782453457440244,-4.44980810531907,3.5726648158119,-1.28611083565515,-3.92295538408891,0.953764207574012,-6.29371390483958,-5.55010001493521,-6.19088477473911,-6.02725409682363,-6.05771652925028,-6.37543835085115,-0.473130954267589,-0.123076281015763,-6.35038524567832,-5.30254540733634,-7.04059570765171,-1.73240844159452,NA,4.46794245410174,0.242001233889357,-1.63637774472401,2.67357855530386
"1642.MS00478",1.47672925984322,3.33571975283693,-5.06158032339357,1.76240137181195,-2.20561852231917,0.808110615038224,-3.72662214765287,10.2387737518959,6.73295269757084,-2.08944475443773,4.24667671003719,10.4781335332755,-3.37053266315538,5.24129047645908,-4.67011561349406,-1.15009445946462,-2.28899258869121,-0.998431633569826,10.9227001300628,-2.68928555253411,-1.8173955006842,11.1341748690024,-3.23630905665145,7.7518872098204,2.53568314044101,4.63644842892082,2.00809079592389,4.0480105631972,4.96464454882853,-3.49399601379774,-4.47981255734644,3.83268571047123,6.09678841968008,10.906212135638,-2.37739257877101,4.46794245410174,NA,-1.08630336436326,-3.09559812455068,-4.45932908744821
"1642.MS00411",-0.901797129240527,0.390761827162294,-4.53749779490381,0.251187199737181,-1.48879422031293,-1.42102197656094,-2.66805182947783,3.35225132244123,2.0634443695571,-1.51355623866223,0.281746369349239,3.34696134998784,-2.97784167292997,1.18013446721444,-2.94001285323495,-1.37972749458974,-3.64892778480456,-0.822211284883117,4.51099072598985,-1.3188655114979,-3.29825142661364,3.49765093276661,-2.80233621198511,2.27676537155636,-0.355442434382952,0.38545422620144,-0.0365076603258221,0.0934096534300126,1.24903494579733,-2.21386469461272,-3.96151180007398,0.794964903655832,0.91958658526153,3.25051081376915,-3.81343443323374,0.242001233889357,-1.08630336436326,NA,-3.28449509154111,-1.52669602092378
"1642.MS00376",-2.84906343509936,-0.206780454118899,-4.00995193682146,-0.277081248221109,-2.70808510920977,-2.60991137027619,-3.33439387420223,1.23903525665758,0.281461829304685,-2.67720531124166,-1.79540303106631,1.18384653993617,-3.31639476164123,-0.207748541668862,-3.38747025358281,-2.66278373363853,-5.32276934305642,-1.56447570791106,1.42404219019241,-2.79223216804229,-4.20971461006192,2.00702232072444,-3.15487082428795,-0.492755879663904,-1.88571751001394,-0.880144286123706,-2.19739684596504,-1.15470819395348,-0.435925259801168,-3.55402831553186,-3.54228695456841,-0.23439602121764,-0.86276127217679,0.911150884827899,-3.21078070038437,-1.63637774472401,-3.09559812455068,-3.28449509154111,NA,-2.54503558489255
"1642.MS00516",0.586597480706696,1.60347728021776,-4.96606157648058,1.34994954990391,-4.60220046850638,-0.0492791115316855,-3.84152221125696,5.89747656510395,4.36052907283966,-4.6071163141202,2.81758438056507,6.78606652822203,-3.83732690993235,3.50389884466013,-3.32331998235781,-4.41044468379098,-2.1261384363196,-4.95940638096379,6.36951628611185,-3.68270423008693,-2.08605337464959,5.52397298320977,-3.23788381151299,3.97369447158361,1.63684476507985,2.78264644377129,1.48082799025748,1.97714874785809,3.61163441446756,-2.7222038315468,-3.35747900495266,2.70857309402564,3.57925704989777,5.6430330853222,-1.71920270249591,2.67357855530386,-4.45932908744821,-1.52669602092378,-2.54503558489255,NA
