"","1642.MS00387","1642.MS00581","1642.MS00616","1642.MS00350","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.5.672.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00532","1642.MS00602","1642.MS00539","2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences","2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00634","1642.MS00440","1024.MU002.C3.HA.2.66.rhizo.6.11.G1.L00","1642.MS00413","2382.SH007.C6.RH.3.513.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00438","2382.SH007.C6.RH.3.712.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00583","1642.MS00579","2382.HE003.C181.HA.3.763.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00404","2382.SH007.C6.RH.1.502.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00448","1642.MS00410","2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences","2382.MU002.C3.HA.5.497.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.4.793.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.628.root.9.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.5.273.root.9.11.lane1.NoIndex.L001.sequences","2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.1.278.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00380","1642.MS00420","1642.MS00615","1642.MS00384","1642.MS00557","1642.MS00471","1001.SKD8","1642.MS00487"
"1642.MS00404",-3.82664068564073,-2.4781117034169,-1.73438676012434,-2.59898333256778,0.932835354040446,4.40820069745926,-3.58541124816642,-3.15701469616185,-3.09644541947352,1.25642103227718,6.0820060357068,-2.80071435412907,-3.90464415366902,4.85414774345447,-4.92889094015741,-0.575654171081041,-3.01023728496949,4.8407609211254,-1.43015245431349,-3.00788728668496,0.103118680588946,NA,4.89962331557716,-2.15007300954559,-3.314532004716,-0.2216013181924,4.24500015994623,0.651858002272308,0.139116132906191,0.472845322785114,2.17505206417604,0.478834710292266,-2.36293613664328,-3.00958846834011,-1.29417092488938,-5.27470686505049,-2.29732579239269,-4.3069978705285,0.641965747524606,-2.07209997786591
"2382.SH007.C6.RH.1.502.rhizo.4.12.lane7.NoIndex.L007.sequences",3.48866104910475,8.17402971765171,8.75439365831416,-0.418849302872463,-7.02624126474418,-2.73850996098245,6.17414157104559,10.0372918532499,8.29879906262082,-4.53478884045086,-7.81053520823171,3.85434566616622,4.09931050812974,-8.10003692653478,2.88637008204336,-4.85388090332209,1.38492095807185,-7.89521567875918,10.462153326553,4.92067962739869,-2.81731199655348,4.89962331557716,NA,7.9453550722908,4.88057013911565,-4.28720697385547,-6.26263228565328,-5.85673119555144,-4.21171655031091,-2.96002473804104,-5.42641059743978,-4.68748379073707,0.189635332913287,6.17887865659862,10.1262820048808,0.0661311486653783,3.62192185090035,1.44093298479125,-2.07055830088611,8.89627883284331
"1642.MS00448",-3.20932953086207,-3.54391033737293,-2.91708525891601,-1.36812755371613,4.08784861786845,6.98355881377135,-3.84104561412821,-4.24454716199047,-4.89352927150204,2.7411726531567,9.42826869896162,-1.69963779662278,-4.11758714472464,8.92342295299529,-3.62492126376521,1.15186047450589,-5.39106813826948,10.0380427388414,-4.82494529364338,-4.58759740699232,1.00169608089119,-2.15007300954559,7.9453550722908,NA,-4.40337596983254,1.23231140761066,7.83712988598277,2.84117417092788,1.66846690201086,1.4959079622037,5.34153796872208,2.03488568554888,-2.46222157026186,-4.39939030022224,-3.02434022062482,-3.00441590971054,-2.94503472388019,-5.44761854398776,1.69107109316589,-4.19772454097109
"1642.MS00410",-4.49589391079355,-3.95040865338348,-3.27772391911712,-2.53743149682805,1.30200328359819,2.46270903884786,-4.64684689406979,-4.04130358478806,-3.99217748732546,1.16276962233371,7.13314458433149,-3.42375124078409,-6.0255916951091,5.40367842305287,-4.98385424652426,-0.436350190449751,-5.89109323381985,5.55215844082275,-4.11502989065392,-3.80558540724733,0.236432326006629,-3.314532004716,4.88057013911565,-4.40337596983254,NA,-0.158783178870909,2.84344535959027,0.868452720877158,0.324518377289859,0.435010854987996,2.49874611309486,0.144261961211074,-2.64140036785237,-4.51058821663353,-2.2355081518922,-5.97630160763794,-4.06764940220791,-5.48270569418699,0.837034897864649,-1.43088616327238
"2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences",0.022427921547127,1.45695356174477,0.523529623249992,-1.82482803528774,-7.08049553562765,-4.47489482030147,0.424559926809686,2.48330871159867,0.326037174095996,-5.91368571157727,-2.57592587385487,0.752654874691266,-0.45910640801176,-7.28755050852577,-0.268107783026865,-5.98402843596587,-0.322298993016096,-3.9678624024334,1.82251690261655,0.701127413855659,-5.75059541624844,-0.2216013181924,-4.28720697385547,1.23231140761066,-0.158783178870909,NA,-2.30666620354024,-4.958119294608,-5.70939598783807,-7.20476367830518,-8.13628686149566,-5.8861561633878,-0.65128670076413,0.819563065052571,1.44012019803452,-1.22112477698511,0.197548483842853,-0.610277646600541,-3.51404078860468,1.66805402623389
"2382.MU002.C3.HA.5.497.rhizo.4.12.lane7.NoIndex.L007.sequences",2.68325565337468,7.31298629807037,6.9223864315244,1.83707909412951,-4.6723797420238,-5.43669734891819,5.88754776438308,8.84669293806053,6.60110419047769,-3.62663763445289,-5.53024757090685,1.61278731213729,3.53435370738008,-6.50147678570154,3.56627094872102,-3.61461228380036,2.77457887957221,-7.01162612815877,9.14690934366547,5.3026482495581,-2.37219826096391,4.24500015994623,-6.26263228565328,7.83712988598277,2.84344535959027,-2.30666620354024,NA,-4.10729056085814,-4.07181455846087,-0.688557777941884,-5.0187901741591,-3.79723588221897,1.40069453184082,5.00653958912855,8.42322615567384,1.82461469119458,3.49630397195223,3.10611780720322,-0.934313200401305,7.74655743766268
"2382.RU006.C181.RH.4.793.root.9.12.lane7.NoIndex.L007.sequences",0.450388076978182,3.28714045513099,2.28037386887243,-1.81540188659433,-5.17424550777814,-3.50525470321382,1.79966253765456,3.43904037918489,2.06329467775432,-4.52772284831191,-3.77288010328657,1.94033782510495,0.695325142414816,-4.99710848951315,1.06004163022263,-5.1278951712268,1.12425149928524,-4.75875081231684,4.38374676912825,2.00295388396788,-4.88240492049379,0.651858002272308,-5.85673119555144,2.84117417092788,0.868452720877158,-4.958119294608,-4.10729056085814,NA,-4.46302776266509,-5.58831020005331,-6.00203381814785,-4.44135600053529,-0.967812110061587,2.1423152816597,2.94746185677115,0.151447256063809,1.20480801420646,0.749038912671536,-3.92311820589499,3.19803776646057
"2382.DPOO1.C1.HA.1.628.root.9.12.lane7.NoIndex.L007.sequences",-0.115445273882189,1.36587502924375,0.491989323471282,-1.3889936117167,-6.64551894411495,-5.37605475465302,0.532277425560879,1.87275011128865,0.428027009736496,-6.0255980333534,-1.95685954858509,0.913633414643061,-0.133193248820796,-5.9615642011713,0.027440501657568,-4.98249605247851,-0.105201647348952,-3.83854034342743,2.06280058011643,0.572881378916436,-5.05535176019437,0.139116132906191,-4.21171655031091,1.66846690201086,0.324518377289859,-5.70939598783807,-4.07181455846087,-4.46302776266509,NA,-6.18869574258367,-7.49675836019035,-6.59353702789878,0.0322396097724916,1.41386700853758,1.68065428362681,-0.980255028277166,0.0337470302334178,-0.505577740498812,-3.82231694785004,1.48450960423223
"2382.SH005.C3.RH.5.273.root.9.11.lane1.NoIndex.L001.sequences",1.37451547919638,1.63543456688076,1.8573853356173,-1.80251101375514,-7.47523031193362,-4.35143988436722,0.890468264475324,6.97786307454533,1.27350694637995,-6.70402703478309,-2.96241145061983,0.800186077780373,0.205724158006654,-8.05257964764611,0.118208510436793,-6.76024961927142,-0.225179950350407,-5.4064966342909,2.34659989580727,1.10484177693713,-5.88899872103439,0.472845322785114,-2.96002473804104,1.4959079622037,0.435010854987996,-7.20476367830518,-0.688557777941884,-5.58831020005331,-6.18869574258367,NA,-6.71661753319475,-7.75883803630814,-1.07233100609271,1.20239011978124,2.16636259407785,-0.832291659749598,1.4740047614969,-0.130691581900432,-3.21084714524427,1.88443939020666
"2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences",2.21949826142251,6.47417501031613,6.29401550517827,-1.48429307572336,-7.97646740523782,-5.672266749132,4.24505526180955,8.00317991441366,4.62001804301381,-7.44610423192628,-4.47960288943456,2.74294208902266,2.05776409100697,-6.85321052448253,1.80551390607079,-7.78157415926739,0.64821538225931,-6.6300424378481,7.46864799744473,3.64263740408348,-6.24293593314862,2.17505206417604,-5.42641059743978,5.34153796872208,2.49874611309486,-8.13628686149566,-5.0187901741591,-6.00203381814785,-7.49675836019035,-6.71661753319475,NA,-6.91006926343152,-0.561564815743946,4.04489925876756,7.24346974170217,-0.53568413291737,2.24742800663035,0.736773616972171,-3.32261040477101,5.17512458415031
