"","2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.238.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.3.463.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.4.293.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00470","1642.MS00447","1642.MS00525","2382.RU006.C181.RH.1.577.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00577","2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00429","2382.MU002.C3.HA.3.71.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00398","1642.MS00349","2382.RU006.C181.RH.2.782.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.1.703.root.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.5.522.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00493","1642.MS00532","1642.MS00489","2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00379","2382.RU006.C181.RH.5.598.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00485","1642.MS00442","2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00520","2382.SH007.C6.RH.1.303.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00413","2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.1.503.root.4.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00553"
"1642.MS00532",0.600992191593109,-0.0737556258941005,-0.561414289982542,0.0116025633463288,-4.30754743343307,-2.05160244960438,-3.68635381118637,3.75084226519832,-4.41346962939523,3.79273907894081,-0.147312664628191,-2.55330771824439,0.181100524095015,-2.26465188092394,-1.29958746479173,8.73361242676551,0.63759003563354,3.49968260531393,1.90318681920027,-3.92445966384583,NA,-3.9265492744664,0.71367894917225,-2.72978204047071,0.137804974585587,-3.05357177941394,-3.87724339191146,0.260184301386958,0.853007494363195,-4.36940510048589,1.12002777654187,-4.56657785506901,4.28482582237803,-0.163368188824584,1.78316561209974,0.182985300067788,3.5027978713601,0.329023987039773,0.0378811263795693,-0.777073271348707
"1642.MS00489",2.30327109293546,1.09976023930244,1.26156755087225,1.34105135564167,-3.1408474269505,-2.83544713139455,-1.70166194306837,4.64143115479793,-3.70652770158969,6.87846486747033,1.02537871748226,-2.08080674271979,1.84404475810353,-2.33626967271032,-1.11815255489303,10.2850448179265,2.21851728965565,7.0376901151474,3.04579462727629,-2.64381930123784,-3.9265492744664,NA,1.93474389400269,-3.32165811770834,1.29640295404403,-2.85476893721242,-3.63936921070228,1.83669828307156,3.00149372365391,-4.10031024720837,3.45255653601201,-2.89962272816602,8.00675681699126,-0.486103700577561,3.78566766654202,0.951094681022853,6.26460638927953,2.22957678242712,1.74435951526882,-0.731325029221123
"2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences",-5.10026278657648,-4.23681201278653,-5.04895474726415,-6.06677313912263,0.440581935931282,1.83039838391215,0.777325577170322,-3.57217775950027,-0.094131281256076,-2.01538054023076,-5.54522540081689,0.0680864240039053,-7.02123815397318,-0.777683726643334,-0.386269893157674,-2.87112461707309,-6.06720505710989,-4.63523591301098,-5.80949163625254,0.570467344760287,0.71367894917225,1.93474389400269,NA,-0.190848554525981,-3.4127505819531,1.33221856655001,1.04531372039648,-3.25279737724642,-4.64153280868434,-0.410912267978488,-5.93017149482788,0.048811087911031,-3.11002189916911,-5.59381595106726,-5.21379866323647,-4.55583552226576,-4.46890039735377,-5.65634407820932,-4.78683888790276,1.4988410523971
"1642.MS00379",-0.171007303462323,-1.12627091516608,-0.875265799842854,-0.560003152288659,-2.88768556210291,-3.85176786046946,-1.82473506792949,3.06856869272361,-3.23971054870615,2.77490394117614,-0.736635424959006,-3.03114558977164,-0.635089783027764,-5.52204310920771,-2.63677814271973,6.03892199857434,-0.285545410815059,3.35119763052358,-0.185847650725082,-2.26522488709833,-2.72978204047071,-3.32165811770834,-0.190848554525981,NA,-0.829678664392694,-3.05771103095643,-3.38051114706532,-0.708060680183076,-0.0381632766447917,-4.10611013482851,0.324019135858176,-5.24600011582713,4.85739371310792,-1.61591903687924,0.637297193523719,-0.255051791875812,2.63160643135401,0.0823415860909917,-0.464352739778829,-1.141780653557
"2382.RU006.C181.RH.5.598.root.4.12.lane7.NoIndex.L007.sequences",-5.66725920891257,-5.45011217938332,-3.3133704866984,-3.40063738235502,0.101978415367353,1.23178491237705,0.829724215590264,-5.70627134768901,-0.322996739644714,-1.7940959981375,-3.44312611133516,0.0138284419466395,-5.30771549172281,-0.989231148948658,-1.04577247839626,-2.58958597142296,-3.58969972255299,-3.29021453274383,-3.85738683711905,0.100333320317468,0.137804974585587,1.29640295404403,-3.4127505819531,-0.829678664392694,NA,1.13254428027167,0.250970432416231,-3.37772433100247,-8.9351815942574,-0.568755242310628,-3.80939053924199,-0.437506111354487,-2.07924787314309,-3.47615958376015,-3.66364741017175,-2.49297186928708,-3.56710618201232,-3.33944900773964,-3.36049970081576,0.751587561072756
"1642.MS00485",2.0060767012567,1.0338688044219,0.67011962176304,0.889535922289321,-3.75137662157797,-2.6182489576995,-3.63615483977709,6.1384611053779,-3.51883193102668,6.41626837829262,0.704675901502001,-1.63579509390243,1.34424291493449,-2.0058973363762,-0.815346612499066,12.5019145941116,1.70197207405024,7.00725643423602,3.38906625893435,-2.3793409985331,-3.05357177941394,-2.85476893721242,1.33221856655001,-3.05771103095643,1.13254428027167,NA,-3.90274796501482,3.10770882485599,2.41455520097576,-4.81909283419641,2.79259955089657,-3.42266823101607,7.97349007740821,1.10431537302467,3.19761570926966,0.772199379589628,6.20652636747109,1.52143299657601,1.15501681420593,-0.689337167246926
"1642.MS00442",1.13839952167176,0.480793704458952,0.298952834622587,0.258176157325343,-4.39100846013166,-1.9722726899825,-3.07663220250394,5.9114048479777,-3.65821294559051,4.56131309619734,0.0239752160525009,-2.02843512493769,0.407317233913949,-2.19577686282831,-0.870910916859737,9.92914537985567,1.27177553907898,5.16569285545999,1.78461149707829,-3.4240694625461,-3.87724339191146,-3.63936921070228,1.04531372039648,-3.38051114706532,0.250970432416231,-3.90274796501482,NA,0.18163878894363,1.53350974796758,-4.91716297823,1.55969558757822,-3.32644794464852,6.50093733165774,0.23710569490165,2.39177863757316,0.421863593859973,4.47664119944989,1.13874760107638,0.713767369102796,-0.790028314943876
"2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences",-3.74140994385206,-4.11206127468364,-5.33592794344297,-3.93511578869824,0.0119406114406466,1.7004098634992,0.0055956113863002,-6.01991559799876,-0.251595288207102,-0.497111386321836,-3.63800913055017,-1.1060845911775,-4.1383064486604,-0.827029157839093,-0.908439383577996,-3.18115189714003,-3.71744280261548,-6.07743192761914,-3.63080516692178,0.18879603022051,0.260184301386958,1.83669828307156,-3.25279737724642,-0.708060680183076,-3.37772433100247,3.10770882485599,0.18163878894363,NA,-6.45423541328999,0.132603951175693,-3.50797364248467,-0.579489040246757,-2.19181234103721,-4.03025093438889,-2.69145460546974,-4.07583403350045,-0.589496067182756,-3.59364105728126,-3.60607663845292,2.18076969003216
"2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences",-5.2589920166643,-5.3289450128201,-5.56755888048497,-4.14814402271278,0.880658488926358,2.64464876164656,1.85893941387903,-4.74705281764661,1.0803758709928,-3.34463625110384,-5.00694184375631,0.443351028728048,-4.98438279501149,-0.620106056041883,-0.375918262142449,-4.785003665758,-4.45784034650437,-5.99980749549724,-5.33550209727659,1.00554607923993,0.853007494363195,3.00149372365391,-4.64153280868434,-0.0381632766447917,-8.9351815942574,2.41455520097576,1.53350974796758,-6.45423541328999,NA,0.480972566640689,-5.80982614847294,0.386712498483448,-4.64249461639524,-5.02541048187586,-4.75559207690837,-2.58179497942936,-5.5604628758812,-4.66487128840995,-4.71487571651009,1.42784095142309
"1642.MS00520",-0.349930291909278,-0.491333313103158,-0.671410614769913,-0.473922946023568,-4.99034961995385,-3.63414253616266,-4.70296536831467,0.0551268071543028,-4.52458616900663,1.23934428062517,-0.434768294003581,-2.56953924172645,-0.47702937731095,-2.43949525508044,-1.00242575736402,8.67341403952292,-0.381866101869212,0.210861812522502,1.24109730859872,-4.21323335295441,-4.36940510048589,-4.10031024720837,-0.410912267978488,-4.10611013482851,-0.568755242310628,-4.81909283419641,-4.91716297823,0.132603951175693,0.480972566640689,NA,-0.163243720474956,-4.51508376463686,0.414250526660539,-0.883302113171119,-0.0415362343244169,-0.468508772738471,1.21797162822547,-0.388642417232941,-0.534420334537623,-0.923013010523515
"2382.SH007.C6.RH.1.303.root.9.11.lane1.NoIndex.L001.sequences",-6.04147960535014,-3.92806555805943,-6.20670484346654,-6.53610491376043,0.943948934200513,2.99396424312426,0.829747225872114,-4.90766040857311,0.212071167195665,-1.48990538381478,-5.33358168319304,0.637442519925264,-4.65464908817911,-0.280000953016401,-0.616967283112909,-3.8559188109479,-5.77213196639753,-5.24346455734102,-6.13761606848463,0.965972526789725,1.12002777654187,3.45255653601201,-5.93017149482788,0.324019135858176,-3.80939053924199,2.79259955089657,1.55969558757822,-3.50797364248467,-5.80982614847294,-0.163243720474956,NA,0.124924906806165,-3.43474589990957,-5.65710542632366,-7.03655222614518,-5.45842457937272,-2.03657766490512,-4.48275153456371,-4.16589065334292,1.85682119284141
"1642.MS00413",0.130914290416672,-0.40232347490651,-0.709377970977274,-0.546435424667718,-4.51367281120701,-2.8616990121636,-3.03138129986752,1.43327069144388,-4.2145627890701,2.53624629470068,-0.515349667243849,-4.09824472789295,-0.485937931081145,-3.3703304110964,-2.27677130021962,6.88484586099292,0.0820448287590449,1.29741187981892,0.790025102133992,-3.16591934155146,-4.56657785506901,-2.89962272816602,0.048811087911031,-5.24600011582713,-0.437506111354487,-3.42266823101607,-3.32644794464852,-0.579489040246757,0.386712498483448,-4.51508376463686,0.124924906806165,NA,2.00464352729946,-0.548500191056836,0.848194660586563,-0.0890887452442107,2.03477005936242,0.0346381399719073,-0.520590072499121,-0.500096338273127
"2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences",-2.79215685013494,-3.67765648822771,-5.55902684143149,-2.62493140655614,3.99058391756665,9.75786716407147,2.18470036785613,-5.72991220546264,1.36846926380585,-3.22313864820836,-3.85176881021359,4.70739224407075,-3.41875655468194,0.752036886935279,0.817206324187747,-5.58777900086111,-3.1915029860668,-4.55032790271552,-3.40850237446499,4.33860588022132,4.28482582237803,8.00675681699126,-3.11002189916911,4.85739371310792,-2.07924787314309,7.97349007740821,6.50093733165774,-2.19181234103721,-4.64249461639524,0.414250526660539,-3.43474589990957,2.00464352729946,NA,-1.91689895709906,-2.43546374405225,-1.60001404740354,-4.41580729369082,-3.27114557439105,-3.94216972155965,4.3833414840748
"2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences",-3.85740832163981,-4.80188291104541,-5.026130150137,-4.97422503919556,-0.445424961412618,0.429070022972405,-0.186144553585566,-2.1154980618011,-0.958425507619684,-1.3274477948027,-4.56263566816648,-1.40673001187627,-4.47553662743672,-2.18850092769457,-2.33320879214097,-2.40741848511258,-4.65639860833396,-1.45007658588779,-5.68041602492483,0.715523369975394,-0.163368188824584,-0.486103700577561,-5.59381595106726,-1.61591903687924,-3.47615958376015,1.10431537302467,0.23710569490165,-4.03025093438889,-5.02541048187586,-0.883302113171119,-5.65710542632366,-0.548500191056836,-1.91689895709906,NA,-5.59627379324405,-5.33601175818606,-4.14124402956747,-3.51966571112876,-5.10479795769888,1.19972025135307
"2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences",-7.17646192498109,-3.59245910777883,-7.9135225958804,-2.72509428330947,1.5869731882182,3.32177496551542,1.2675223160211,-3.56826761660662,0.390646599911503,-1.63195799938051,-4.50731157847435,0.60784494108431,-5.10194385996263,-0.359914435810924,-0.328322177741982,-2.88908669663884,-7.38269003899866,-2.47849960468005,-6.15251908686812,1.73199638366297,1.78316561209974,3.78566766654202,-5.21379866323647,0.637297193523719,-3.66364741017175,3.19761570926966,2.39177863757316,-2.69145460546974,-4.75559207690837,-0.0415362343244169,-7.03655222614518,0.848194660586563,-2.43546374405225,-5.59627379324405,NA,-7.23568935565941,-2.61420422582533,-5.33290905129877,-4.56599493762163,2.839397368302
"2382.SH007.C6.RH.1.503.root.4.12.lane7.NoIndex.L007.sequences",-4.92200445229599,-2.70408403374283,-5.84400567608355,-5.91033966631303,0.114826641260729,0.803593431826881,0.183902582326818,-2.42140798178313,-0.18880545313531,-1.73696525760601,-3.44689049547981,-0.290115644057332,-5.21640674684853,-0.825327517522991,-0.834570210424908,-1.61370393006433,-5.0760800813801,-2.35719918693985,-6.90382211820748,0.145754627878531,0.182985300067788,0.951094681022853,-4.55583552226576,-0.255051791875812,-2.49297186928708,0.772199379589628,0.421863593859973,-4.07583403350045,-2.58179497942936,-0.468508772738471,-5.45842457937272,-0.0890887452442107,-1.60001404740354,-5.33601175818606,-7.23568935565941,NA,-2.34249375143383,-4.68856419868719,-3.97486876492773,0.634961411647642
"2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences",-3.8315810197334,-3.66723431295413,-6.40233608496768,-3.36110399692018,2.92506169908385,6.85432863421871,2.4033382830267,-6.34758426316735,1.80238619564056,-6.60511358623888,-3.49775697770036,2.34793131652214,-3.19895455175428,1.20386182068103,1.28793058778225,-5.01478031251374,-3.53031297757379,-6.46744356740924,-4.67044779287368,3.82362496828613,3.5027978713601,6.26460638927953,-4.46890039735377,2.63160643135401,-3.56710618201232,6.20652636747109,4.47664119944989,-0.589496067182756,-5.5604628758812,1.21797162822547,-2.03657766490512,2.03477005936242,-4.41580729369082,-4.14124402956747,-2.61420422582533,-2.34249375143383,NA,-4.75455584014515,-5.33767339863527,4.94424612997644
"2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences",-6.08456598561544,-5.13360143684824,-6.54171826022755,-6.22979948125863,0.510788611282432,1.83272109526652,0.441168650579826,-4.14924204846107,0.00751055830402183,-3.02814855824611,-4.73659073735548,-0.0487119604219483,-6.78587478391795,-0.733782599838047,-0.245990721156824,-3.49156788449851,-6.48117591136339,-4.85421847667724,-4.3449573388419,0.470443330285498,0.329023987039773,2.22957678242712,-5.65634407820932,0.0823415860909917,-3.33944900773964,1.52143299657601,1.13874760107638,-3.59364105728126,-4.66487128840995,-0.388642417232941,-4.48275153456371,0.0346381399719073,-3.27114557439105,-3.51966571112876,-5.33290905129877,-4.68856419868719,-4.75455584014515,NA,-5.91983562988442,1.32273922522168
"2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences",-5.12626898694675,-3.9388892933396,-5.76647558336349,-5.82631025526117,0.156471168614914,1.58777569876215,-0.0412292279072216,-3.91308134882034,-0.309386402212792,-3.09455198260327,-5.35670408811005,-0.838721965497311,-5.78322035603053,-0.928942655238913,-0.690135057660946,-3.46201726163819,-5.46458057182086,-4.99327094160162,-6.3430391693647,0.268271557846616,0.0378811263795693,1.74435951526882,-4.78683888790276,-0.464352739778829,-3.36049970081576,1.15501681420593,0.713767369102796,-3.60607663845292,-4.71487571651009,-0.534420334537623,-4.16589065334292,-0.520590072499121,-3.94216972155965,-5.10479795769888,-4.56599493762163,-3.97486876492773,-5.33767339863527,-5.91983562988442,NA,1.01417486342563
"1642.MS00553",1.94004382104605,0.890176505186871,0.502064321130295,0.650630296610812,-0.770314913669114,-1.95528669540988,-0.562227747709464,3.72118262403547,-0.545307389410477,4.4564341299677,0.581399413245849,-1.69817855739252,1.02294608977131,-0.941035778715347,-0.430295104844534,6.00162562615096,1.70409908627743,4.04517148791381,2.45673780584621,-0.658077083689803,-0.777073271348707,-0.731325029221123,1.4988410523971,-1.141780653557,0.751587561072756,-0.689337167246926,-0.790028314943876,2.18076969003216,1.42784095142309,-0.923013010523515,1.85682119284141,-0.500096338273127,4.3833414840748,1.19972025135307,2.839397368302,0.634961411647642,4.94424612997644,1.32273922522168,1.01417486342563,NA
