"","2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.1.652.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00606","2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00475","2382.DPOO1.C1.HA.3.238.root.9.11.lane1.NoIndex.L001.sequences","2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.5.323.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00628","2382.RU006.C181.RH.3.388.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00431","1642.MS00588","1642.MS00519","1642.MS00609","2382.MU002.C3.HA.4.493.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00449","2382.RU006.C181.RH.4.155.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00427","1642.MS00483","2382.SH007.C6.RH.5.723.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00362","2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00591","2382.MU002.C3.HA.2.682.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00367","1642.MS00527","2382.DPOO1.C1.HA.4.35.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00405","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00604","1642.MS00394","1642.MS00507","1642.MS00550","1642.MS00383","1642.MS00441","1642.MS00351","2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00347","1642.MS00426"
"1642.MS00519",2.16217903593367,2.073757239288,-4.19797828205665,3.49001533619625,-5.58352900043621,0.347818593199606,2.65016489935275,1.45873491347278,-0.0772764196644094,-4.39808539899134,2.12584437169094,-3.70670104587447,-3.33485847090415,NA,-4.68287836894743,0.108541722633216,-4.61642400970747,-0.0842350427260677,-3.43664884923218,-4.61840067760806,0.196786069168249,-3.02812667935752,1.46843113089624,-1.51345807727544,1.57253601896312,-5.08300122202259,-3.84536269659868,0.182784168951557,-3.53576043185699,2.15555656288367,-2.84615511612763,-2.73646172922407,-4.86375243241481,-3.79873288093243,-4.13686143500948,-4.32587904215203,-3.2895291239116,-0.176139705098934,-2.6825065738759,-2.94620866652385
"1642.MS00609",5.24532715529029,7.11393094831705,-3.55736332255068,6.31881583630914,-3.3232856985236,1.45595131443212,8.25238090977145,6.32130203556193,1.8205576098965,-4.38447575346509,5.25934599133851,-2.81104989156587,-2.08482299031053,-4.68287836894743,NA,1.11561042155778,-3.77426796929151,3.32040600232811,-2.37042894448805,-2.48926994127879,2.0771356960872,-2.84957816299524,7.43940410281697,-1.20191300190031,7.31886559079134,-3.45906787507212,-1.95046120728669,1.83412278532029,-3.69073363723423,3.72081077890748,-4.31929481909129,-1.9860213044089,-4.68943559818718,-3.38290221739609,-2.86697076055302,-4.46678769127702,-2.33348263884903,1.94721888138102,-1.50517448729775,-3.45646879763984
"2382.MU002.C3.HA.4.493.root.4.12.lane7.NoIndex.L007.sequences",-3.81000386469545,-3.89460284929879,0.309072310789719,-5.81914449979477,-0.664957918045906,-4.734933838947,-3.11199444205151,-6.9766611666554,-5.55243498439966,0.943124456043877,-5.91991624834646,-0.788757642268804,1.07300782705032,0.108541722633216,1.11561042155778,NA,0.70593836532596,-5.74412045086878,-0.39551198408986,0.0946486559690731,-6.66855150977943,-2.02176897529231,-3.82734665994637,-0.469078160337982,-5.86323406653784,-0.910782548219567,-0.270866494386056,-5.58511699434905,-0.549002004435839,-6.83317386117382,0.326023512215666,0.230083069642383,-0.250395958355877,0.570087765362299,-0.693170383800165,-0.189085495492966,-1.11848915773577,-6.34471109328253,-1.30366377092216,-0.880430529341595
"1642.MS00449",4.50732539497715,6.28838712666351,-3.0834708750238,5.63246468840323,-3.5367428533973,0.818854466262478,6.86429236199082,4.79639660503155,0.604132706541673,-3.44809045146791,2.03306215722687,-2.88542588146826,-3.75327887366124,-4.61642400970747,-3.77426796929151,0.70593836532596,NA,0.224267103728782,-2.03798372427572,-2.43379892238119,1.43851457769313,-1.8011985853781,5.7341322501078,-1.42321417175156,5.99816799429151,-3.16640994297307,-2.14418253058017,0.951469741800805,-3.67207771271315,1.91121903332864,-2.66255661562376,-2.21287382143223,-4.06762482926935,-3.43518096642886,-1.80623432566658,-3.40717952537208,-2.06262314543451,0.89501740293352,-1.80767200235883,-2.75462986773262
"2382.RU006.C181.RH.4.155.root.6.11.lane1.NoIndex.L001.sequences",-2.88798430192063,-1.77372344339809,0.713123106014881,-2.45906970635259,-0.731092072626643,-5.22879993556691,-0.427182656399325,-2.63656220838806,-4.40884394323326,0.203057861411846,-5.37917517823828,-0.705353073996847,0.452313397125717,-0.0842350427260677,3.32040600232811,-5.74412045086878,0.224267103728782,NA,-0.6732777337465,0.0112855807552159,-3.54699527519683,-1.36171813087012,-2.32804450453683,-0.405464717524005,-2.15505686277113,-1.07581658126529,-0.264348562840203,-4.66532976538918,-0.480846520703075,-4.23072383523958,0.213920869874827,0.966505387793063,-0.361161217064188,0.188671054702518,-0.518047849603857,-0.330246361991427,-0.0937405263025405,-3.24578348731054,-1.07077351955987,-0.811617715208279
"1642.MS00427",3.63054074133097,3.28873964819063,-1.46983616489421,1.98728102260923,-2.83787463104247,-0.801033296749449,4.77036125090654,1.23027102055421,-0.981111503334343,-2.1748717151206,-0.0235990428851428,-1.99518310112822,-2.87021486369404,-3.43664884923218,-2.37042894448805,-0.39551198408986,-2.03798372427572,-0.6732777337465,NA,-2.21520435220935,-0.707668883643176,-2.79340397395718,2.28154442049489,-1.78498104749819,2.09549277623666,-3.04151825723465,-1.90427156429101,-0.580315216851743,-2.38812079474556,-0.209275676485909,-2.57782997137626,-2.4743605564712,-2.70770615390295,-2.37480921615241,-3.19168117327202,-2.37330995494093,-2.77342628405028,-0.775565840295716,-2.57038475631078,-2.44113697061402
"1642.MS00483",2.56558215292659,2.89105810858181,-2.68131349687802,3.14422596827491,-5.05246922929277,0.792720223066706,5.26769921777006,2.40804322173829,1.03650881211723,-1.66906964258252,2.74317900057362,-4.22938009689692,-2.49709904839194,-4.61840067760806,-2.48926994127879,0.0946486559690731,-2.43379892238119,0.0112855807552159,-2.21520435220935,NA,1.31095761385652,-2.35942162172753,2.89625635934372,-1.43637696639231,2.92053332412309,-3.06428687096842,-2.37624783600278,0.507358576951299,-2.77616030896187,1.83603101835436,-2.89898989657928,-2.23268239460881,-5.02469552197628,-3.97182696366555,-3.98942195445796,-3.75012942842045,-2.8476030451322,0.785669651500957,-1.43014880091174,-2.08938890687251
"2382.SH007.C6.RH.5.723.root.9.12.lane7.NoIndex.L007.sequences",-3.03504848146592,-4.03734483556405,1.19562370367864,-6.47000809902728,-0.781371481390496,-4.76064653780067,-2.07212177051935,-8.91532896449561,-5.84652856663143,1.74214105366449,-3.76248613276986,-0.691891910211053,1.49847040772245,0.196786069168249,2.0771356960872,-6.66855150977943,1.43851457769313,-3.54699527519683,-0.707668883643176,1.31095761385652,NA,-1.44260498519719,-3.10338486937103,-0.667625432749932,-4.44278940616034,-0.944334435711881,0.0463650100746269,-7.72658637311319,-0.429338106898558,-6.87104480358377,0.636715051834784,0.608679108406048,-0.359781749321437,0.461369485982265,-0.769019559844804,-0.107680641780474,-0.439733284637684,-6.55993277644899,-1.02482663928518,-0.625495015933125
"1642.MS00362",1.95077409278632,1.51776369505417,0.303305938370378,0.873983117163821,-3.51423245459663,-2.27179182985894,2.34731953934552,-0.154873695172946,-1.87762907610156,-2.1510258792505,-0.924306899025243,-2.99260642879871,-2.54535913805521,-3.02812667935752,-2.84957816299524,-2.02176897529231,-1.8011985853781,-1.36171813087012,-2.79340397395718,-2.35942162172753,-1.44260498519719,NA,0.844307715330567,-1.52758155592334,1.08023159108502,-5.34411063623186,-1.72176336220657,-1.70582941886628,-4.03971048749583,-1.3323405827154,-1.73914255642285,-3.2613184973326,-3.34199616784968,-2.48492174914307,-3.75530528501624,-3.01160600455684,-4.22966008920192,-1.40176065295333,-2.8182383867932,-4.03769957115064
"2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences",-6.92214991046621,-7.22939000729355,7.73194174988289,-6.16978166926552,0.969986971886411,-4.88224211041128,-4.21880786395859,-6.40987664415825,-3.26879310859609,5.86586010862897,-3.81471158635203,-0.0476884267955279,4.43473267231128,1.46843113089624,7.43940410281697,-3.82734665994637,5.7341322501078,-2.32804450453683,2.28154442049489,2.89625635934372,-3.10338486937103,0.844307715330567,NA,0.991883765209463,-6.22235945707756,-0.180611939253988,0.639391479846241,-3.84544855143673,2.38283421607556,-3.76287774678687,4.37398770053163,2.47808253823611,0.490763383467651,5.82688859368292,1.74981873460227,0.845064540914876,1.38382059839408,-2.96682933510164,0.760695673608298,1.76003380898087
"1642.MS00591",0.971185358875589,0.764432526068946,-1.17105253470235,0.834465805655972,-1.56772960300949,-0.806398085084005,1.15973344280021,0.740467176695031,-0.313716483475764,-1.12967014882973,0.358373897921571,-1.21550844336943,-3.23340938462436,-1.51345807727544,-1.20191300190031,-0.469078160337982,-1.42321417175156,-0.405464717524005,-1.78498104749819,-1.43637696639231,-0.667625432749932,-1.52758155592334,0.991883765209463,NA,0.907951101793507,-1.9596029013422,-1.18049562667142,-0.59597073143112,-1.42979759418988,-0.0787316110897928,-1.19653278938155,-1.24158067942669,-1.48513491446917,-1.41501925786678,-1.60264195389196,-1.4603200432853,-1.88303771847205,-0.987910739673685,-1.8602015612524,-1.3817349061273
"2382.MU002.C3.HA.2.682.rhizo.9.12.lane7.NoIndex.L007.sequences",-6.476352576439,-6.70694846174163,7.28406051994615,-5.43513218234756,0.743131657005093,-4.72913791575128,-3.85615438429406,-4.64059439663381,-4.41005324437847,5.73739227407561,-3.20855850150721,0.0312393585821764,4.62597030119983,1.57253601896312,7.31886559079134,-5.86323406653784,5.99816799429151,-2.15505686277113,2.09549277623666,2.92053332412309,-4.44278940616034,1.08023159108502,-6.22235945707756,0.907951101793507,NA,-0.151080900241942,0.640106902784066,-4.81860088664558,2.47548717741628,-4.27738517556856,3.91766460667032,2.59247959638324,0.506565022717676,5.27004514818375,2.22918084783375,0.884160606274467,1.27984307477101,-4.85678528464106,1.04787833766323,2.29174124332794
"1642.MS00367",0.76725183482127,0.362834374062727,-0.703340556877404,-0.627639175879285,-5.4299728868546,-0.924040274171951,0.898432486744972,-0.341180239473146,-0.947815093037646,-2.73104928793412,-1.17294845432393,-4.32323634555267,-4.86338165140147,-5.08300122202259,-3.45906787507212,-0.910782548219567,-3.16640994297307,-1.07581658126529,-3.04151825723465,-3.06428687096842,-0.944334435711881,-5.34411063623186,-0.180611939253988,-1.9596029013422,-0.151080900241942,NA,-2.6720926850571,-0.782943312782385,-4.66982591736359,-0.989879158832315,-3.00585222385422,-3.62270588306293,-3.64464906244113,-3.85005002643756,-5.30849273429899,-3.27716533921973,-4.66305521104651,-1.01967266978828,-2.72756630130349,-5.33788057086195
"1642.MS00527",1.35945200514569,1.10316708713303,-2.07050165426406,1.47160883835559,-3.12369166274192,-0.175714459114684,1.60954624457748,0.658683359872625,-0.300863173082637,-2.42197572624778,1.58632447252078,-1.70438694039449,-3.81961382263415,-3.84536269659868,-1.95046120728669,-0.270866494386056,-2.14418253058017,-0.264348562840203,-1.90427156429101,-2.37624783600278,0.0463650100746269,-1.72176336220657,0.639391479846241,-1.18049562667142,0.640106902784066,-2.6720926850571,NA,0.0299387463029579,-1.99332839658255,1.44443005838834,-2.10842919007122,-1.36668851494584,-3.27953796845715,-2.73659521186641,-2.25484937707098,-2.15841442379068,-2.4111443550251,-0.259347716550533,-2.0540330333016,-0.597242081540899
"2382.DPOO1.C1.HA.4.35.root.6.11.lane1.NoIndex.L001.sequences",-3.09093418355679,-2.93423617948156,1.12116239624813,-5.0312107149557,-0.890386738799426,-4.49786036687776,-2.31142434633023,-9.10371832737969,-6.58968730353242,1.08346054131406,-5.21347075513142,-0.683835124352878,1.89387266952179,0.182784168951557,1.83412278532029,-5.58511699434905,0.951469741800805,-4.66532976538918,-0.580315216851743,0.507358576951299,-7.72658637311319,-1.70582941886628,-3.84544855143673,-0.59597073143112,-4.81860088664558,-0.782943312782385,0.0299387463029579,NA,-0.416261927333928,-6.83266234308613,0.537359985533045,0.230817294950861,-0.204292351096054,0.628746546907487,-0.490377154207726,-0.154097334242941,-0.662870461049644,-6.22646518828952,-0.852617913367368,-0.850083428853259
"1642.MS00405",2.03482671203028,2.20354712278204,-1.96539044083234,2.91379756577599,-4.7177764683766,-0.488003848417867,3.37095954153896,1.40384352829226,-0.627994088317616,-3.11248721051176,0.666977809138927,-3.38062421239195,-3.3354028309565,-3.53576043185699,-3.69073363723423,-0.549002004435839,-3.67207771271315,-0.480846520703075,-2.38812079474556,-2.77616030896187,-0.429338106898558,-4.03971048749583,2.38283421607556,-1.42979759418988,2.47548717741628,-4.66982591736359,-1.99332839658255,-0.416261927333928,NA,0.254897135218084,-2.34502375037641,-3.66359994510474,-4.44532403027688,-2.91368652926422,-3.9523392544074,-4.42087529209408,-2.89368999311187,-0.528941217279684,-1.96266956209743,-3.39083760738238
"2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences",-3.9104465557348,-3.80977278574879,2.39908957974134,-4.52485762973624,0.0791604329521802,-5.26712834249921,-2.37602150590561,-5.16310937910785,-6.52769992715272,2.14836401875208,-4.46419767090115,-0.235081975702855,2.82842067425874,2.15555656288367,3.72081077890748,-6.83317386117382,1.91121903332864,-4.23072383523958,-0.209275676485909,1.83603101835436,-6.87104480358377,-1.3323405827154,-3.76287774678687,-0.0787316110897928,-4.27738517556856,-0.989879158832315,1.44443005838834,-6.83266234308613,0.254897135218084,NA,1.35321406512378,1.69767915153519,0.917292755734033,1.93386661022495,-0.263632359384184,1.13492235329909,0.197978793124364,-6.13961419040503,-0.396193927480965,0.0216098743777663
"1642.MS00604",3.39339389776951,3.91621472303675,-2.36095110273842,4.02701077357783,-4.18005478817177,0.637689098342261,4.35196862067977,3.8544734648032,0.385121632324652,-3.75454838228629,1.99013920879783,-3.51697017778958,-2.12565795175732,-2.84615511612763,-4.31929481909129,0.326023512215666,-2.66255661562376,0.213920869874827,-2.57782997137626,-2.89898989657928,0.636715051834784,-1.73914255642285,4.37398770053163,-1.19653278938155,3.91766460667032,-3.00585222385422,-2.10842919007122,0.537359985533045,-2.34502375037641,1.35321406512378,NA,-1.84264761436349,-4.6154411472768,-3.66301241256363,-2.47339848358989,-3.91651809035001,-2.4847569813313,0.204868437381204,-2.11580578332833,-2.79940703197654
