"","2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences","2382.GM.181.R2.root.10.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences","2382.MU002.C3.HA.1.278.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00422","2382.DPOO1.C1.HA.3.437.rhizo.4.12.r1.lane7.NoIndex.L007.sequences","1642.MS00360","1642.MS00461","2382.SH008.C6.HA.2.333.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.4.667.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00540","1001.SKD7","1642.MS00636","1642.MS00574","1642.MS00514","1642.MS00623","2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00630","2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00501","2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.1.677.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00357","1642.MS00369","1642.MS00517","2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.2.658.root.9.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.4.467.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00521","2382.SH008.C6.HA.3.338.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00368","1642.MS00522","1642.MS00419","1642.MS00418","1642.MS00498","2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.4.543.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00491","2382.SH007.C6.RH.5.723.root.9.12.lane7.NoIndex.L007.sequences"
"1642.MS00540",0.930183432423599,2.4161999271713,0.857982644612774,1.2958697942715,-3.33387101967257,6.15439870341931,-1.96352683758105,-1.51515313251586,3.05158654021017,5.93262200804158,NA,1.49702671735542,-3.9020060043883,-3.40406709291082,-2.94647964587424,-3.63458785396836,5.58449269801982,-4.88822302301574,7.51519221370295,0.927619681920963,-3.82905964601187,5.90539014004672,6.03110506700751,-2.36576780476976,-1.9567232887436,-4.02485016676146,1.32497669566679,1.27239048573908,6.87067934762451,-3.22085712922114,2.72849444763882,-1.65986433913273,-4.0429866210487,-2.04496374111767,-3.3710001926675,-3.78192462523216,6.24872117011862,1.87596507373368,-1.2842072399816,1.28792480186621
"1001.SKD7",-6.03048638758332,-5.62035023524941,-5.36901033848633,-5.05554856524367,0.490979463147756,-3.93929397670427,-2.50606730502998,1.46236023792002,-5.66279734784976,-3.91506404733325,1.49702671735542,NA,1.66625496234936,1.13450553926929,-0.736222589552186,1.90234063344065,-3.62681804310249,1.53883806903065,-3.14014617093252,-5.38691359010624,-0.297480792936942,-2.0367077709258,-3.93436278411456,-2.11172888035702,-2.95828976378662,-0.374006718049297,-5.00173668348003,-6.34637553136917,-4.37013161150663,1.40839914344756,-5.15217147224652,-2.29133434422372,1.65824596593495,1.07895012056921,1.24947689247073,0.424426071903086,-3.38876877194585,-5.74018018754326,1.99846170290398,-5.92709633462918
"1642.MS00636",0.967571088204744,1.76667815497127,0.937538015605676,0.918872518707929,-2.91645617958616,5.75548680811518,-2.31797803973613,-1.9676730142013,3.33690726940096,5.92372270812748,-3.9020060043883,1.66625496234936,NA,-2.59412262368069,-5.33336762804966,-4.28637091591113,5.94052560036803,-3.92776793748159,7.81476334080684,0.83181593130653,-3.60969891732854,6.58679919734975,6.5567010204749,-2.40547565373912,-2.19471968906959,-3.71912428288325,1.17038291190301,0.979882496524817,7.48549065902677,-4.48976847596654,2.34257372634487,-1.66348466282341,-3.61606408320768,-2.01603924518291,-4.01184601093274,-4.68410397179431,6.44372904469883,1.64660117045773,-1.08132022103217,1.06642742181319
"1642.MS00574",0.149156749327901,2.08069628306124,0.737195146396085,0.847993074436405,-3.71558819306555,4.6967374576043,-2.64542673745699,-2.08256894071514,2.81001848151962,4.58191905795203,-3.40406709291082,1.13450553926929,-2.59412262368069,NA,-3.64988945633921,-4.63707734839524,5.06629151716917,-4.70986280169817,5.24682055484944,0.669139647015553,-4.14683902699991,4.29730611190781,4.98685043323541,-2.76320042813194,-3.16015736507802,-3.80117736092189,0.650634974727145,0.63513539801018,5.51906693648178,-4.64784525865481,2.01914105148411,-2.49361334336972,-3.41140788970851,-2.78536424049634,-3.82363615636336,-4.44613650115285,3.55795850220156,1.42285368543696,-1.12099042585889,1.13353785847377
"1642.MS00514",-0.497770878817334,-0.32408800397463,-0.506579457293402,-0.50503485386108,-5.03687946523006,3.95793576319727,-2.34685453540903,-3.76795073002112,0.0735683089613165,0.549537503157786,-2.94647964587424,-0.736222589552186,-5.33336762804966,-3.64988945633921,NA,-3.8802857219897,3.34199647077161,-4.54557168190242,0.861750001828787,-0.711506047915968,-4.67475010860887,3.09347708949069,1.02806517469058,-2.76420791757114,-3.14674163805039,-6.29363383663924,0.704701476811519,-0.661346335525652,0.576866851074424,-4.85043997508739,-0.0321682096131573,-2.82524872792408,-3.83805387250403,-2.35310458521521,-3.73110472754851,-4.88077989976759,0.707072040250217,-0.415714989581433,-3.16100337537536,-0.52823532675922
"1642.MS00623",1.43870570432057,1.94579224940569,0.72855272156783,0.993313348939185,-3.18377431780193,5.71387317446248,-3.33520127903661,-0.75764200015708,3.68363606869,6.45754855147398,-3.63458785396836,1.90234063344065,-4.28637091591113,-4.63707734839524,-3.8802857219897,NA,6.42503673585836,-4.74963295634485,6.89489295100287,0.735456643485692,-4.21777224475202,5.33937765750597,5.95427665322728,-2.84864062336685,-3.36734121292208,-4.85789748453927,0.886970602881638,0.908542712300635,7.41370275581499,-2.89749439147831,2.41627910979878,-2.19882153353638,-3.12109046449227,-3.23869134995973,-3.99883012984587,-3.8053696898734,5.31825799966815,2.03976298957219,-1.63968999099754,1.43558863764955
"2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences",-6.86531385714954,-4.5973392760185,-5.13631227273711,-5.72755021218059,4.66711040995515,-8.48546465433385,2.69354371392285,5.30993024538604,-1.8731042728601,-8.97333946457427,5.58449269801982,-3.62681804310249,5.94052560036803,5.06629151716917,3.34199647077161,6.42503673585836,NA,5.93646802005398,-6.56148238032019,-6.02111146905549,4.44688476933581,-9.06894485082958,-7.6834930976191,2.29237414139419,2.62886272367174,3.71440157668379,-1.17844823482701,-5.78468190908324,-7.02305803050024,7.34117614603351,-2.787206632666,2.39524438788779,6.95939674160574,3.45773649185996,4.89063254109728,4.63461953026382,-6.86649271329193,-2.42462934361136,4.72156271585082,-4.53950529755862
"1642.MS00630",0.682109746450561,1.24631305467383,0.456568027872012,0.487457300429772,-6.28327233837919,4.91235649075135,-3.10249719279822,-1.88444578104378,2.88470516260068,5.7106118306565,-4.88822302301574,1.53883806903065,-3.92776793748159,-4.70986280169817,-4.54557168190242,-4.74963295634485,5.93646802005398,NA,6.18246707039048,0.424622020970495,-4.21971974066889,5.07727194988896,5.72220405098059,-3.28626978996137,-3.54989454326581,-5.16447738955873,0.344697299450159,0.322940808749738,6.80966908160254,-4.1824048294394,2.06457013094201,-2.10251592678785,-4.16551757993484,-4.29993942290791,-5.9759238192786,-4.7539713515725,5.29943331146312,1.24086313157773,-1.70865570502509,0.859850992397608
"2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences",-6.0078644208485,-3.83324277144318,-2.91801912609734,-3.87285245680168,4.56461073754633,-6.24984479236638,0.827634278538057,4.7237101421382,-3.58329894143554,-6.92395157829208,7.51519221370295,-3.14014617093252,7.81476334080684,5.24682055484944,0.861750001828787,6.89489295100287,-6.56148238032019,6.18246707039048,NA,-3.7628848166331,2.39540468244458,-8.35623329078737,-6.41334103931616,1.13673381226571,-0.213171690973489,1.46273632284523,-4.76033749722945,-5.23481209150322,-7.00415302096332,9.43758994286849,-3.33475010085726,-0.00887489777897043,6.23964422633421,5.0323566842801,7.34688051792333,3.01034158177949,-5.59714255354934,-4.04085455013193,5.27290552310196,-3.79153905927534
"2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences",-6.7324168339933,-5.10177151369369,-6.38144377244863,-6.55584608850405,-0.356883060284163,-4.05609002259439,-1.41815393100818,0.147667035214886,-7.12119595011126,-5.72771071364609,0.927619681920963,-5.38691359010624,0.83181593130653,0.669139647015553,-0.711506047915968,0.735456643485692,-6.02111146905549,0.424622020970495,-3.7628848166331,NA,-0.409393031482258,-4.12074695058515,-4.7429211938793,-1.47629825864713,-2.50066982506864,-0.651390451847603,-3.52312782681541,-4.37865135332184,-6.6454974029169,1.37274599314569,-5.87157800834411,-1.6982846391946,0.76767446158353,0.458797334819165,0.387134523238397,-0.0793626067209005,-4.5088133015196,-6.79003212703426,0.796818836202939,-5.96068329287079
"1642.MS00501",-0.282761773857087,0.215535247939137,-0.315106164194602,-0.146228626253624,-4.91424417886759,5.17965024680315,-3.24042303596774,1.40635338071525,1.00880522886753,1.95678132017602,-3.82905964601187,-0.297480792936942,-3.60969891732854,-4.14683902699991,-4.67475010860887,-4.21777224475202,4.44688476933581,-4.21971974066889,2.39540468244458,-0.409393031482258,NA,4.11031551058861,2.57972195701038,-3.41893338102395,-1.72426165848699,-6.2788799579587,0.773802470991553,-0.462233607976243,2.11953117755123,-4.37029791979539,0.606908620805192,-3.39256535345674,-5.24036867607301,-5.09667389650148,-4.86673399248475,-4.67191960299945,1.97787458661506,0.0251549125746549,1.12463346636746,-0.163334949724186
"2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences",-4.81759018297281,-4.10437357174548,-3.05638795008334,-3.46611954931554,3.59098930840461,-9.08712093596412,4.09431630700676,4.85761698204133,-2.96011275078055,-9.86665579069051,5.90539014004672,-2.0367077709258,6.58679919734975,4.29730611190781,3.09347708949069,5.33937765750597,-9.06894485082958,5.07727194988896,-8.35623329078737,-4.12074695058515,4.11031551058861,NA,-6.12751283891458,3.10807308688532,3.20005309336224,3.10235857537522,-1.73955845194087,-5.48735418025343,-8.47988601218954,8.30273674679078,-2.99157021553193,3.09549774085772,7.3161304764103,3.99389878342584,5.84728142418544,3.89063896372726,-6.84744017409863,-2.90877888871504,4.04144054993076,-3.77803377769315
"2382.MU002.C3.HA.1.677.rhizo.9.12.lane7.NoIndex.L007.sequences",-5.58743021171748,-3.32921173032084,-4.0363028325063,-3.85744245866306,3.89125528245245,-5.24394259963773,0.917871643664442,3.93444287553281,-2.43222018788471,-6.59986276236295,6.03110506700751,-3.93436278411456,6.5567010204749,4.98685043323541,1.02806517469058,5.95427665322728,-7.6834930976191,5.72220405098059,-6.41334103931616,-4.7429211938793,2.57972195701038,-6.12751283891458,NA,1.84691345746717,-0.153803059607943,1.83224165374562,-4.33353987003875,-5.13539719778622,-5.02782268072718,7.8077462280484,-2.38439782365031,0.059040243262296,5.95823995973534,4.14875726947846,5.86098235718727,2.85805526861536,-4.92804730895378,-4.2468901579813,3.27539097091236,-3.01242613352783
"1642.MS00357",-1.63211631352332,-0.701690827714201,-1.30307794543703,-1.25782343851603,-3.24459586340788,1.15240091103074,-5.26232487379601,-4.12843947639226,-0.197268564535455,0.551833126118128,-2.36576780476976,-2.11172888035702,-2.40547565373912,-2.76320042813194,-2.76420791757114,-2.84864062336685,2.29237414139419,-3.28626978996137,1.13673381226571,-1.47629825864713,-3.41893338102395,3.10807308688532,1.84691345746717,NA,-4.65790678846217,-3.77153685108715,-1.28048138804386,-1.93707429070912,0.231119119453184,-3.24471304891812,-0.413259271250004,-4.55773323350138,-2.37302864349102,-2.0161254299679,-2.86764800167557,-3.23430197541129,-0.494802575829446,-1.73759689045508,-2.67224168339957,-1.50856406365981
"1642.MS00369",-1.66441466228922,-2.4788103233339,-2.11622492019834,-2.10067162808052,-3.61698354209791,1.32389360885527,-4.81947142458193,-3.60034535158807,-1.3268253304614,-1.2295864374713,-1.9567232887436,-2.95828976378662,-2.19471968906959,-3.16015736507802,-3.14674163805039,-3.36734121292208,2.62886272367174,-3.54989454326581,-0.213171690973489,-2.50066982506864,-1.72426165848699,3.20005309336224,-0.153803059607943,-4.65790678846217,NA,-3.94607181669793,-2.09567493847169,-2.32169946727739,-1.18241544329292,-3.07635677383166,-1.24392703085229,-4.77970450796411,-1.10194379755384,-1.78860857460121,-1.07626129219608,-2.40454136672537,-2.10985660875897,-1.92670093013145,-2.7405142990256,-2.30952135608064
"1642.MS00517",-0.894461059799976,0.000818682583210345,-0.607832801883737,-0.576955046176565,-5.59238551570194,3.44979695572995,-3.75033550357396,-1.84930962932865,0.490512113417086,0.971042083306053,-4.02485016676146,-0.374006718049297,-3.71912428288325,-3.80117736092189,-6.29363383663924,-4.85789748453927,3.71440157668379,-5.16447738955873,1.46273632284523,-0.651390451847603,-6.2788799579587,3.10235857537522,1.83224165374562,-3.77153685108715,-3.94607181669793,NA,-0.267215766164787,-0.710423404897587,0.876032159671515,-4.86917432754171,0.28170720911073,-3.46652363628502,-4.88477785633858,-3.23820220608742,-5.01213957483825,-4.50192774148064,1.28000765144637,-0.475914735756565,-1.47880370134201,-0.526373214044172
"2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences",-3.66828618257483,-3.91309004093612,-3.02127423837067,-3.33655561800955,-0.645326013781146,-4.86219243245373,-1.11711884241118,1.40665155327137,-3.05791816709781,-4.88447802430136,1.32497669566679,-5.00173668348003,1.17038291190301,0.650634974727145,0.704701476811519,0.886970602881638,-1.17844823482701,0.344697299450159,-4.76033749722945,-3.52312782681541,0.773802470991553,-1.73955845194087,-4.33353987003875,-1.28048138804386,-2.09567493847169,-0.267215766164787,NA,-3.38277751484681,-5.03892916267135,1.93071335705147,-3.07607710998672,-1.504157395234,2.27420852359571,-0.23443949062851,0.617747696601059,0.279613857171657,-4.95222799548502,-3.84691017338741,0.721487834081769,-3.1575958014808
"2382.SH005.C3.RH.2.658.root.9.12.lane7.NoIndex.L007.sequences",-5.41996363664047,-5.57844986316857,-5.63870302090187,-5.49642478890016,-0.292513063675485,-5.76141220657992,-1.74574279917124,1.75388695770386,-6.90209634811637,-6.43883078379882,1.27239048573908,-6.34637553136917,0.979882496524817,0.63513539801018,-0.661346335525652,0.908542712300635,-5.78468190908324,0.322940808749738,-5.23481209150322,-4.37865135332184,-0.462233607976243,-5.48735418025343,-5.13539719778622,-1.93707429070912,-2.32169946727739,-0.710423404897587,-3.38277751484681,NA,-7.03543956150911,1.61295279498929,-6.1281926721317,-1.73968977486497,0.923665005644021,0.189775194298969,0.323082518874704,-0.279159189596418,-6.23155755649916,-6.15704015539825,1.27311273317336,-5.30906791089516
"2382.SH005.C3.RH.4.467.rhizo.4.12.lane7.NoIndex.L007.sequences",-8.2107838778547,-5.57478887117042,-6.57714417015024,-7.89448324911104,4.14110598897042,-8.42863565018559,-0.106180442252029,3.33504398066179,-4.42279106046093,-7.3760347250859,6.87067934762451,-4.37013161150663,7.48549065902677,5.51906693648178,0.576866851074424,7.41370275581499,-7.02305803050024,6.80966908160254,-7.00415302096332,-6.6454974029169,2.11953117755123,-8.47988601218954,-5.02782268072718,0.231119119453184,-1.18241544329292,0.876032159671515,-5.03892916267135,-7.03543956150911,NA,8.6273572167736,-4.23925223935651,-0.424007244870863,5.71808702765143,4.70461372898617,6.83113496823735,2.72031272724394,-8.84375239982565,-4.22726889586912,5.22804608481782,-6.8811230331141
"1642.MS00521",1.82560554983608,2.7424997663245,1.04838763891783,1.14688540888159,-3.51581378779129,8.28988721058798,-3.14031541195629,-1.67289357191879,3.49698705931392,7.39152487321636,-3.22085712922114,1.40839914344756,-4.48976847596654,-4.64784525865481,-4.85043997508739,-2.89749439147831,7.34117614603351,-4.1824048294394,9.43758994286849,1.37274599314569,-4.37029791979539,8.30273674679078,7.8077462280484,-3.24471304891812,-3.07635677383166,-4.86917432754171,1.93071335705147,1.61295279498929,8.6273572167736,NA,2.8604114451304,-2.40059820160418,-5.08597985699988,-4.1562031953077,-4.19736470346325,-3.92231854122462,7.70177092690351,2.52612013129176,-1.27225093670595,1.82811647820977
"2382.SH008.C6.HA.3.338.root.9.11.lane1.NoIndex.L001.sequences",-7.35603109446303,-6.86727400706293,-5.05340693868924,-6.07038864435986,1.08271057199715,-3.44923555846518,-0.18230195567343,2.80384795510811,-6.17003939316909,-3.71987472175666,2.72849444763882,-5.15217147224652,2.34257372634487,2.01914105148411,-0.0321682096131573,2.41627910979878,-2.787206632666,2.06457013094201,-3.33475010085726,-5.87157800834411,0.606908620805192,-2.99157021553193,-2.38439782365031,-0.413259271250004,-1.24392703085229,0.28170720911073,-3.07607710998672,-6.1281926721317,-4.23925223935651,2.8604114451304,NA,-1.21811899963568,2.35565766891641,1.55334208832847,2.11209777609148,1.14791437434712,-4.39098520066803,-5.34358860443535,2.56784305701635,-5.59479058060824
