"","1642.MS00411","2382.RU006.C181.RH.3.787.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00618","2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00581","2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00591","1642.MS00468","2382.SH004.C1.RH.4.417.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00461","1642.MS00427","1642.MS00608","1642.MS00519","2382.SH004.C1.RH.2.408.root.4.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.4.542.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00349","1642.MS00517","1642.MS00446","2382.MU002.C3.HA.2.67.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00513","2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.5.422.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00447","2382.MU002.C3.HA.4.493.root.4.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.398.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00494","1642.MS00397","1642.MS00545","1642.MS00334","1642.MS00514","2382.DPOO1.C1.HA.2.432.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.1.603.root.9.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.2.607.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00503","1642.MS00638","1642.MS00535","1642.MS00615"
"1642.MS00545",-4.83954463528957,5.76250312530867,2.0462165879808,1.39893643187689,-1.78462252854202,-0.357191726405222,-2.53471060255217,1.03473879837391,-3.14726684733726,-5.35779290440299,2.00062519409716,-3.11233377107379,-2.31608558228855,-2.18476777873007,-5.18305509646201,0.783405842175899,1.36490219361781,-2.33545666566303,-5.6946887368831,-4.09594760730895,0.358663300770143,-5.13443144439393,0.756353636882124,1.39051146614073,-3.60822529361939,0.885819866588118,0.403483905703311,2.54782448228469,-4.16331459977889,-5.10461708028363,NA,-3.00660387749368,-4.41747211706964,4.44854822521755,2.22837618802311,1.57377753175877,-5.2593400020867,-4.60108656461381,-4.45142844789164,-1.53770338807362
"1642.MS00334",-4.68015384149372,4.26883489280388,1.78306350763033,1.14805130497823,-0.86182486696828,-2.09552028914958,-2.24784162447501,0.255815383961012,-4.28421224365707,-3.9233964171773,1.17836779260522,-3.58580852819029,-3.13658339747008,-2.57352500987546,-4.1850700755418,-0.899427035311916,1.35362627412531,-3.40492086936469,-3.958010820932,-1.58458679637784,-1.27748597048886,-3.17211947090552,-0.754857247682974,1.4754984152553,-3.05956205496848,-0.221546298333828,-0.267868351153904,1.92858021627997,-1.16710079018318,-6.04188971405827,-3.00660387749368,NA,-2.62404846641402,4.18823652839237,0.319016294818984,1.2074261085931,-1.31167752825471,-3.73697903761664,-3.43224822376689,-1.58067506909054
"1642.MS00514",-2.83739055486469,4.97509928895975,0.584477758221803,0.345991931282787,-1.65371744373726,-0.737303296353476,-2.59244085641101,0.143779758519638,-3.15077704720681,-5.33570270683605,0.555962443328887,-4.35145381460255,-1.98198698366067,-4.36326346485684,-4.38823592754662,-0.11762164297943,0.236345407087301,-1.09709875726963,-6.33983618724166,-2.37614925559053,-0.444973145433103,-3.51811147497299,-0.154865748225711,0.377568167573655,-1.75633963524471,-0.0569294099233649,-0.101263278929621,0.936740974616905,-2.79985736443882,-6.41104907383006,-4.41747211706964,-2.62404846641402,NA,3.03785261954988,0.876657630893314,0.374992657340603,-5.67734644675485,-5.38523055305197,-2.30316467170393,-2.41968243428202
"2382.DPOO1.C1.HA.2.432.rhizo.4.12.lane7.NoIndex.L007.sequences",4.82925281973707,-7.23839161106033,-8.30209310036183,-6.13236956164932,8.20159033501653,-4.35916487247521,8.44539377032289,-2.75606876490943,3.16097471934532,5.28231090937654,-5.55720806829242,7.13858871802672,5.82590055317595,8.23306396316298,6.17539494480614,-2.92517219521156,-7.54268589006966,4.2538692402463,3.45252622338295,4.97212992561239,-2.06128238231383,4.52021386254814,-4.23842398557961,-8.20895536016899,9.76750431026342,-4.24154845994365,-2.31919093869734,-2.24031828080521,5.20753926607003,2.99719606458739,4.44854822521755,4.18823652839237,3.03785261954988,NA,-2.23508446020509,-9.98740123044693,3.33660425495323,5.83956512161486,5.29591488676575,10.1677735351343
"2382.SH004.C1.RH.1.603.root.9.12.lane7.NoIndex.L007.sequences",1.4654119305537,-3.48951994603132,-6.67371391641017,-3.86146748974853,4.46341258542502,-6.62078042382916,4.0375606319872,-2.87475518174172,-0.148696017040894,0.462364707963171,-3.86386092501863,2.01076346687774,1.81363940826691,4.3331694838949,2.04498622308517,-6.40262917130764,-3.54378030693231,0.901462298310779,0.825289511912997,3.1567814794454,-7.38927276523968,1.79335898449716,-5.98543099091675,-3.41423737761643,3.29824851642103,-6.86638066058691,-3.85141685938839,-2.57118331221589,3.32890828410349,1.03361143256982,2.22837618802311,0.319016294818984,0.876657630893314,-2.23508446020509,NA,-1.90303474045452,0.342551308427491,2.83896673614654,1.90429576384161,2.93376768603778
"2382.SH004.C1.RH.2.607.rhizo.9.12.lane7.NoIndex.L007.sequences",1.5492784716565,-7.11846393583765,-8.03146477903645,-6.32384058420776,6.04004669402113,-4.35735994236677,7.16339518658992,-5.23291948302262,1.7119859702414,2.62607222206183,-4.33135848748155,3.74980677070277,2.0936072573073,6.32246868706746,3.14947661083195,-3.27098401177822,-6.36488003826492,1.6950974804654,0.562235440861569,2.57966224716398,-5.03801902110697,1.58881037576343,-5.03375135581694,-8.23167089445664,7.16172231881419,-6.40598288759022,-3.71575182222523,-4.29528655114741,3.62734014499989,0.4892129113114,1.57377753175877,1.2074261085931,0.374992657340603,-9.98740123044693,-1.90303474045452,NA,0.443186301161508,2.92709018966409,2.80247432043853,7.71645504406396
"1642.MS00503",-3.19507400510741,5.80176946445101,0.940366186504819,0.477951944668344,-1.9029316239862,-1.18937174382251,-2.2032898113356,-0.11199422407502,-2.84516105804722,-3.95059190096952,0.55988959092589,-3.10651251576658,-1.77128507150707,-2.85498003624474,-4.9357849781645,0.00387568445425325,0.447171402388989,-0.753379212632243,-5.87199740375729,-4.02364037406816,-0.782603951174658,-5.47504089607373,-0.524665399197296,0.469070357223937,-1.00511302188623,-0.154853526855938,-0.491198423314669,1.18084252434668,-4.50685185019083,-5.2817878847213,-5.2593400020867,-1.31167752825471,-5.67734644675485,3.33660425495323,0.342551308427491,0.443186301161508,NA,-4.51149621029552,-5.45254725393429,-0.918884503686813
"1642.MS00638",-3.49837778483341,5.04949825280805,4.27812198711812,2.77771271704011,-1.30104869499789,-0.0110839522473413,-3.28902894035413,1.51835513310204,-3.20924150222672,-4.86366840412658,4.06461662776043,-4.79257694091259,-2.39054784543781,-4.23132902813682,-4.57239627245845,1.10840489535134,3.2134291734475,-2.22316734401647,-4.18269943320884,-2.40409894566188,0.943420365832819,-3.85215397975128,1.28423900221036,3.75546224393958,-2.83578199138904,1.36888890571347,1.0550790032142,4.59375109910358,-2.68349465668215,-3.98006872297568,-4.60108656461381,-3.73697903761664,-5.38523055305197,5.83956512161486,2.83896673614654,2.92709018966409,-4.51149621029552,NA,-2.42662785818552,-3.26153739057335
"1642.MS00535",-2.573153380915,3.86926362831455,3.3476829445268,2.27343059558253,-0.458243391737871,-0.377054018059918,-2.30989180940853,0.593412123337074,-3.25045298171182,-5.33702052394609,3.50067923013081,-2.55818605765563,-2.28919100635636,-1.53150821323842,-3.41434337682439,1.14085619655091,2.38952727158914,-2.34492670199645,-3.75628162094905,-2.52302884169784,0.0878900342763957,-3.13355013381782,0.17973645375611,3.06605348487733,-2.4689990868242,0.340327250460009,0.492387179531266,5.38197921895933,-2.92102959057481,-3.47184436235301,-4.45142844789164,-3.43224822376689,-2.30316467170393,5.29591488676575,1.90429576384161,2.80247432043853,-5.45254725393429,-2.42662785818552,NA,-1.28136148974521
"1642.MS00615",-0.403441007010267,8.64101801139343,10.9251182789524,8.83520181806951,-1.53069302200055,2.24625225664754,-3.56420761165475,1.83601673138649,-2.48035447920201,-2.2790235922364,10.2525661561582,-1.68513614121417,-1.31641211787286,-4.4496893474084,-1.74519715135825,4.42324479544792,10.17197012185,-0.723894189548374,-1.50006600125704,-1.31256086708502,1.72653254228101,-1.63912300226617,1.51087546860072,10.0039433864059,-1.0773407965084,1.67017349029688,3.28350407235029,11.3933185902062,-0.765163844691026,-1.295181043318,-1.53770338807362,-1.58067506909054,-2.41968243428202,10.1677735351343,2.93376768603778,7.71645504406396,-0.918884503686813,-3.26153739057335,-1.28136148974521,NA
