"","2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences","1642.MS00570","2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00601","2382.HE003.C181.HA.4.767.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00389","1642.MS00342","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00589","1642.MS00605","2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00464","1642.MS00608","1642.MS00554","2382.SH004.C1.RH.4.618.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00582","1642.MS00448","2382.SH005.C3.RH.4.55.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00565","2382.SH008.C6.HA.1.728.root.9.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.3.363.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00524","1642.MS00390","2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00371","2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.308.root.9.11.lane1.NoIndex.L001.sequences","2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00609","2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00366","1642.MS00485","2382.SH007.C6.RH.4.718.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00551","1642.MS00414","1642.MS00493","1642.MS00617","1642.MS00634","1642.MS00387"
"2382.SH008.C6.HA.1.728.root.9.12.lane7.NoIndex.L007.sequences",-6.92163471457285,0.697152660812377,-5.33305171741482,0.996863059260735,-5.56324819858477,-0.956257253226197,0.062100380549603,-7.19540170087781,-4.48321663270717,2.35273731532773,1.72800256948259,-4.59707396000801,1.04054211941561,1.36842358136979,1.18629572690908,-6.9423075574693,2.11103461706554,1.38327321668566,-3.73876756992713,-0.103653492494005,NA,-5.17196049219586,1.54654781009583,-0.823931945449757,-7.52210441809701,-0.756326919910313,-4.18205679411425,-8.81083712561687,-4.91007165878793,1.74124516596661,-4.18372804499077,-1.61223794720059,1.84358589371364,-4.62079455603721,0.0324526393031473,-0.0850426275969564,0.890720318918862,1.57535942761195,2.45102678876593,-0.109752845682048
"2382.HE003.C181.HA.3.363.root.9.11.lane1.NoIndex.L001.sequences",-6.29391869712419,-0.368678046148168,-5.49371239133324,1.63261775012866,-4.66576787044584,-1.30746636750972,-1.73576810703352,-7.04983540737504,-4.60050357149978,3.15694521777917,2.48321161428239,-5.89785077603354,0.345816409348347,1.96066630729708,1.47050232575567,-6.60074244773514,4.36719937958177,2.51512917477453,-3.06735229316891,-0.685083508114555,-5.17196049219586,NA,2.66580402795757,-1.06408559276074,-6.48502349964124,-1.80780889354049,-3.93293100286803,-7.07892652853963,-6.10577169435652,2.27342287632247,-5.34073602957904,-2.032821331241,2.08344779345261,-5.95531862018616,-0.513268798920553,0.09598409250132,1.11762940866481,2.29721635760125,2.35387592675421,-0.0444211500465943
"1642.MS00524",2.15689988572547,-4.21266373234573,1.65782826048766,-4.11848343992725,5.59712070292216,-1.63764042278178,4.28270386883913,3.18314865470116,6.48931457757416,-5.77699508184009,-2.17030038685313,1.84434666133694,-2.89628423046866,-2.38621284725408,-2.02228523097482,2.99043413089119,-3.28572709143793,-4.10023559294619,1.90724007282856,-2.52057578630177,1.54654781009583,2.66580402795757,NA,0.0219000401114914,0.952499387327358,-0.296142407241893,1.33754619673478,1.48282921690176,1.59771396972342,-2.31241290836973,5.34296924971524,-1.99323734082273,-3.22076541393743,2.46095593228164,-1.15159737318039,-2.57150714379639,-3.26577636514721,-2.73971188283088,-0.96896519632527,-1.66376057090931
"1642.MS00390",-1.68482467184995,-5.12960800991757,-0.571354359401702,-4.01242435330057,1.53176949481235,-5.55502393630757,-0.597357638050738,-0.0634641141757606,0.715392646551451,-2.4681942086142,-2.65229001708499,-1.26428597463944,-2.6830861255186,-1.74247686274568,-5.63490062979394,-1.24000655459679,-1.2039899609495,-2.90585905614622,-0.784559457771252,-4.31892604496434,-0.823931945449757,-1.06408559276074,0.0219000401114914,NA,-1.29200025267218,-3.80670861672344,-0.751621784584714,-0.754547610434253,-1.04212098885767,-1.983529485112,1.08359464078445,-3.3419094907156,-3.76430806650699,-0.686491190962493,-2.30028448567079,-3.93499651161926,-2.05508200500337,0.174719348953927,-1.98939458404345,-3.45727450345021
"2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences",-6.89914734991925,-0.243993314340709,-5.89917775599271,0.470675669199679,-4.78199425119063,-1.49704243819755,0.0784420999452233,-7.28385000054104,-3.20869983541613,1.57830501401337,2.54690149474177,-6.89868397643645,0.960844951013611,2.39625266729299,0.543427472293396,-3.81277562164469,1.75518103707865,1.27009385716603,-6.19947219100286,-0.723282990052165,-7.52210441809701,-6.48502349964124,0.952499387327358,-1.29200025267218,NA,-0.0364756629642435,-4.15295443340951,-7.27922982687727,-5.92312927474323,2.6551041931691,-4.46350812005538,-2.03473178789976,1.06293028682143,-5.59547373796884,-0.833245360292433,-0.717015720845976,0.26817364515851,1.24139118202563,3.22003828183942,-0.467129041699834
"1642.MS00371",-1.43235804277803,-2.67526909262064,-0.409229295921694,-2.30743510921393,1.47980238266696,-4.34240796049375,-0.715918263579688,-0.406182183479789,-0.847015975288871,-1.13627294329537,-2.21084927136499,-1.20585860728625,-2.57369838521236,-1.60526974658078,-2.76057160050153,-0.960951466185932,-0.656190618836375,-1.09144666522585,-0.344152831064798,-2.43902355747901,-0.756326919910313,-1.80780889354049,-0.296142407241893,-3.80670861672344,-0.0364756629642435,NA,-1.34443641316868,-1.08085943250865,-0.454996529096936,-1.74036618935226,0.141753399776712,-4.7042745496194,-1.7758042580657,-0.964410756739281,-2.25372213052299,-4.2113685875793,-2.3903917446108,0.241024700818842,-2.11312771046566,-3.37317920084378
"2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences",-4.2187806179557,-0.681130014566941,-3.85102976826121,0.993862066822656,-2.05024339873742,-1.36879883509727,0.122753909113878,-3.83311952880809,-4.00082071202486,1.99805402894851,1.69600835042318,-3.79503096225222,0.050577480596918,1.4690416166912,1.2700987050963,-4.16409038145471,1.81873504335495,1.51752437352448,-3.46614518187304,-0.208726234371951,-4.18205679411425,-3.93293100286803,1.33754619673478,-0.751621784584714,-4.15295443340951,-1.34443641316868,NA,-3.03393833511468,-3.50377607177597,1.36495126611013,-3.22963936963512,-1.97326965299636,2.77148762295609,-3.76553003689664,0.482560161755417,-0.176393262921385,0.480263902820635,1.91856952251436,0.320065824002647,-0.408208412378642
"2382.SH007.C6.RH.2.308.root.9.11.lane1.NoIndex.L001.sequences",-8.72835400940933,-0.544672788596262,-5.84939319391352,1.11322079503398,-5.30975899897065,-1.05350113078803,-1.38303690821587,-8.151653093144,-3.4901115029336,2.38290571463651,1.85483701828452,-6.11344881786606,0.463736732442749,1.63642455747062,1.14324525824475,-7.60280756972132,5.26825030430837,1.29329009711615,-7.69257813991167,-0.355441816053647,-8.81083712561687,-7.07892652853963,1.48282921690176,-0.754547610434253,-7.27922982687727,-1.08085943250865,-3.03393833511468,NA,-7.24426472289607,1.77144061366283,-3.75152341972194,-1.7217367916372,1.76377922885783,-7.21649584830668,-0.305740048857735,-0.122454966620389,0.724234255335335,1.78984014999653,2.05857662792739,0.591688230614819
"2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences",-7.59697634932987,-0.506599373525831,-4.26814433154492,1.20274138595546,-5.58139969498876,-1.18954932682922,0.265742215456744,-6.50748444085339,-3.75934208705817,2.27273202383851,2.40757981953303,-4.9854376780857,0.548743409110151,1.86237776763912,0.965214964749786,-6.16245512660617,2.30538503574898,1.6022892867234,-2.46284194917506,-0.63735983759099,-4.91007165878793,-6.10577169435652,1.59771396972342,-1.04212098885767,-5.92312927474323,-0.454996529096936,-3.50377607177597,-7.24426472289607,NA,2.36455825232685,-4.12894031146571,-1.78219608414388,1.43952007635372,-4.17323533543082,-0.282179442865746,-0.131243600692404,0.700400088438804,1.66643895374488,2.78689582669756,-0.148610701731748
"1642.MS00609",3.07437432331773,-5.18826688465653,2.14350633866468,-5.33966285449951,4.77689422301962,-2.79130805693205,0.259743289866244,3.69205004584976,6.07446793843022,-6.46469978009691,-3.10150674119267,1.77047129270058,-3.92639141507439,-2.71126323447962,-4.01421518778894,3.02914206657756,-3.31083394935316,-4.5718501385654,2.48553122338389,-5.25238072615179,1.74124516596661,2.27342287632247,-2.31241290836973,-1.983529485112,2.6551041931691,-1.74036618935226,1.36495126611013,1.77144061366283,2.36455825232685,NA,6.08273213978333,-3.51017391888145,-4.51772295888513,2.64279836681941,-0.829847988016643,-3.1415934529301,-2.24326547402954,-3.15782637758866,-1.19716574534985,-2.86215699673842
"2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences",-5.3798952761424,-0.0882780000852294,-3.93115989332982,5.19997679973219,-6.58401616369903,-0.679901358298693,0.350906296766335,-5.92948885035219,-7.05309511357861,7.95983349109039,6.77342719773802,-4.82875555815432,2.01245009938355,6.26773582714447,4.61873110099565,-5.15660959006371,7.07725758806157,5.90789272297668,-4.45901836491169,0.925986958746186,-4.18372804499077,-5.34073602957904,5.34296924971524,1.08359464078445,-4.46350812005538,0.141753399776712,-3.22963936963512,-3.75152341972194,-4.12894031146571,6.08273213978333,NA,-0.713041332018529,7.59925297473205,-3.4056746754743,1.28261148095953,2.11158858140077,3.51938032495269,6.5486111871075,2.56422334827154,1.54324629985974
