"","1642.MS00443","1642.MS00549","2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00425","1642.MS00416","2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00335","1642.MS00393","2382.SH007.C6.RH.5.723.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00343","2382.RU006.C181.RH.3.787.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00486","2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.2.458.root.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.3.131.r1.root.6.11.lane7.NoIndex.L007.sequences","1642.MS00534","1642.MS00479","1642.MS00391","1642.MS00387","1642.MS00617","1642.MS00409","1642.MS00472","2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.1.203.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00378","1642.MS00430","1642.MS00548","2382.MU002.C3.HA.3.688.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00537","1642.MS00459","1642.MS00453","2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.5.672.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00362","2382.SH004.C1.RH.3.213.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00608","2382.SH008.C6.HA.1.527.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.4.542.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00355"
"1642.MS00534",-2.16876810881062,-5.10849616107463,0.649501403015445,-5.00737673973536,-3.85537004885424,-1.12542160610692,-2.78869698852209,-4.28573200370924,-1.33088751745825,-2.48201201871339,1.33730114049942,-3.21407933489494,-1.1618273069738,-1.32725068440882,-2.42513275887542,NA,-4.87074281144038,-2.15756263198988,-2.68464208226928,-0.234243479165876,-3.92322568240748,-5.19398265675153,-1.3412581891446,0.307467447249367,0.117068496525427,-3.78905260745416,-3.78993261901579,-3.64733204370397,-1.7890264953728,-4.25910681128243,-3.50645395015874,-1.56950465938234,0.346458401303356,0.822362591081652,-3.66989463902108,-0.380878665489761,-0.856653159990509,0.885018152100456,-0.337876346555592,-2.61558745437126
"1642.MS00479",-2.63652330188387,-5.27435537713777,3.04000423287281,-4.42031573558706,-4.2683770619278,0.0987343577204525,-2.99387200010516,-4.55047011230924,0.420415008092994,-3.23279863484479,5.17056670399139,-4.69475167903334,0.326978267968075,0.291691679329364,-0.704695942529609,-4.87074281144038,NA,-2.41367381763586,-3.602530034236,-2.34229189316619,-4.64702909371609,-5.68235920675119,-0.0695484290907269,2.54587639280075,2.17814594997863,-3.56902944187427,-4.35016193069026,-4.87957789455959,0.0628861408712195,-4.6530324982723,-4.22870354860451,-2.17790379128666,2.65861951835198,3.17062304496402,-3.36744891534695,1.68198038280872,-3.77586962162822,3.27166047281137,1.67570835892423,-3.00693476458605
"1642.MS00391",-5.12023902407537,-5.04113883941329,1.79298680832194,-4.45317364850482,-4.34166580421453,-0.0704594941440307,-2.95878274205654,-5.60374103931161,-0.113657598961783,-3.02653375663105,3.50464283440675,-4.60213717703513,0.165369743949389,-0.456458423253058,-0.837959774066132,-2.15756263198988,-2.41367381763586,NA,-3.93267160384922,-2.33469826298123,-4.73210813844406,-2.93773143833383,-0.330981295344891,2.17543560028484,1.32154749927023,-3.19710060542719,-6.21934651104637,-5.27402331418982,-0.633577380938426,-2.63584008265399,-5.88753096401531,-1.57805347215172,2.08223886163133,2.69074132416919,-3.70354822290445,0.91729062749276,-2.38369016590223,2.32101069057201,1.83790002994686,-2.63535576040167
"1642.MS00387",-2.38387819463346,-4.09108254193875,3.69528449132391,-1.99098998949639,-4.38029285292339,-0.117251871361184,-2.61040371147115,-3.90831467835012,0.316080668114428,-3.51149053717377,3.89883719512092,-2.08141173060542,0.175425429361401,0.102171054881684,-0.767859886816016,-2.68464208226928,-3.602530034236,-3.93267160384922,NA,1.19815072005631,-3.39929556241597,-4.58490989373342,-0.216455349831302,3.16709546480333,3.59494549631766,-2.9748142151339,-4.48183794288267,-1.85765478730564,-0.147112736539141,-2.51963363831159,-3.34307736643357,-0.439298446493793,2.70209307381953,4.3074757546735,-3.62533725029782,2.06957862743583,-1.63760884172107,3.83920649289441,1.99150982544898,-2.8468824022582
"1642.MS00617",-0.592266559315705,-4.3292251396797,10.2026863395268,0.606952288432902,-2.86066781877892,0.732090367204184,0.141255737013266,-1.12384748684812,2.47074433047513,0.404579695190582,8.27580313557204,-2.83208951502774,1.22508660419383,4.64714742929109,1.06438212068649,-0.234243479165876,-2.34229189316619,-2.33469826298123,1.19815072005631,NA,-2.62039352075157,-3.91925361616841,0.617587890704956,7.26280259330588,6.14511587518264,-0.759512815486371,-2.35382953535308,-3.39075964874116,1.85629280517548,-2.53724253027737,-2.98347287962154,-0.76978356976149,9.045673413466,10.4181952756098,-0.00597330182730921,6.09723764056059,-2.04920612511232,10.9617450358457,7.99129856449075,-0.586454840785649
"1642.MS00409",-3.27504253454371,-6.02333571989796,0.216817544319015,-5.72081590274527,-5.57755777569349,-0.750925260817725,-3.89831024641863,-5.84095233912387,-0.873572524780076,-3.30909704165803,3.27683001779215,-5.05598528965787,-0.650881253824911,-1.53189492722781,-1.31004972438673,-3.92322568240748,-4.64702909371609,-4.73210813844406,-3.39929556241597,-2.62039352075157,NA,-5.10146563260995,-1.09231660178413,0.0125148683516715,-0.174435616224689,-3.50647788197482,-5.52131811213656,-4.97752439974587,-1.18101045115037,-4.18015282639267,-6.07309659638642,-1.34919679008752,0.0219587693418535,0.657931433046101,-3.01357021341645,-0.217743533260248,-3.46295883950213,0.191570026006589,-0.254629815415803,-2.89643434893141
"1642.MS00472",-3.82056843315531,-5.71605187673734,3.53756747629055,-4.92954865342161,-4.37060519938537,0.0318612169380124,-2.92566096674131,-4.94479177228872,0.152537520060165,-4.02846227744645,5.02126784194547,-5.32008516028297,0.429750225361622,0.347347930891072,-0.438314892358936,-5.19398265675153,-5.68235920675119,-2.93773143833383,-4.58490989373342,-3.91925361616841,-5.10146563260995,NA,-0.152488056406374,3.32613615740884,2.3485899089067,-3.73696049076042,-5.36171995620407,-5.95753532832991,-0.169442002143212,-4.88566487479502,-5.13661598892783,-2.05072445481497,3.28206914592145,5.33221340716867,-4.63793623614174,1.78163061211223,-2.62689383491425,4.45461006489112,3.063025733113,-3.41039900032657
"2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences",0.379882798800852,-0.12466431746001,-4.3365534142881,-0.755893627327098,0.511890985142219,-3.88901166800406,-1.21232530858856,-0.556272432039693,-4.12205997943591,-1.11393571192937,-4.05774991304341,1.53812973016341,-3.68817517783993,-4.49063902120353,-3.95080933442599,-1.3412581891446,-0.0695484290907269,-0.330981295344891,-0.216455349831302,0.617587890704956,-1.09231660178413,-0.152488056406374,NA,-3.80515662833714,-3.83547767389827,-2.1683915016662,-0.789065116616733,0.17744404865764,-3.66644908921833,0.0815970419206252,0.619403063655616,-0.173728817128279,-3.93689326286382,-3.50001149958807,-1.59294895577149,-3.79379179280539,1.16941977563371,-4.0106687817848,-3.90935404417953,-1.72039731690132
"2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences",4.3318608952559,4.32286294311885,-6.38408018774234,0.570226872500627,4.58664642775501,-5.85596144226244,-0.0832135212105323,1.08196755271899,-3.11248780153197,2.14718961114576,-8.23221610999036,4.57510104998679,-6.10725125253202,-5.89882449129,-4.42140233156318,0.307467447249367,2.54587639280075,2.17543560028484,3.16709546480333,7.26280259330588,0.0125148683516715,3.32613615740884,-3.80515662833714,NA,-3.2854683207114,0.303676763125594,3.85687507233641,2.70954202084071,-4.61080050083297,3.53391549234846,6.31257889049715,4.41048728845842,-9.31051071002273,-7.92716806219516,1.84511766320724,-3.72155915704914,8.52476476404611,-8.73959554910393,-8.80440008211856,0.100482312262864
"2382.SH004.C1.RH.1.203.root.9.11.lane1.NoIndex.L001.sequences",4.05358520809674,3.01246478320813,-5.61045355010038,0.258796852420822,3.29320858312363,-6.51179327625134,-0.249809557256946,1.09236038762691,-8.27898041658662,0.900629146736386,-5.55595569132314,4.21476316757799,-6.47271207833441,-7.64400575760692,-5.23738174775397,0.117068496525427,2.17814594997863,1.32154749927023,3.59494549631766,6.14511587518264,-0.174435616224689,2.3485899089067,-3.83547767389827,-3.2854683207114,NA,-0.413319498376995,2.35102667010021,2.32016976485476,-5.46498015294654,2.86306010763733,4.30493731588575,3.8646714320092,-4.54866270538395,-3.65032504610953,0.309936376321924,-7.63507046921016,6.06527953779718,-3.41413853198249,-3.9033284660865,-0.74202874707406
"1642.MS00378",-2.20557246989415,-3.1839227684246,-0.754350344687063,-3.52213754060163,-3.65386117086676,-1.66726528745974,-3.76735995311768,-3.11326014435484,-1.80711296824033,-3.69394209468497,0.933454738060139,-3.21053079943506,-1.55578038348796,-1.99257006219764,-2.21927281215445,-3.78905260745416,-3.56902944187427,-3.19710060542719,-2.9748142151339,-0.759512815486371,-3.50647788197482,-3.73696049076042,-2.1683915016662,0.303676763125594,-0.413319498376995,NA,-3.0982889297706,-2.7162818953034,-1.9136325953223,-3.13419445723151,-2.79725418367604,-2.21302307192027,-0.652003851781777,1.23624219927923,-3.12255248375739,-1.51391290705659,-1.65080615184016,0.0838322922022913,-0.742411211774091,-4.23299209722969
"1642.MS00430",-3.0559128098984,-5.56515321134333,4.96511706937517,-4.83752303313552,-5.74190811822834,-0.438002344378721,-5.66964008050856,-5.1593227543146,-0.233342303526118,-4.12356076327765,4.55577316503308,-3.24131735515357,-0.327988525953216,0.0446744657793407,-1.30833592835267,-3.78993261901579,-4.35016193069026,-6.21934651104637,-4.48183794288267,-2.35382953535308,-5.52131811213656,-5.36171995620407,-0.789065116616733,3.85687507233641,2.35102667010021,-3.0982889297706,NA,-4.87602858489647,-0.780266324971242,-2.70354122225698,-4.96313210210359,-1.41602059401634,3.84497068047309,6.9493248027348,-4.43593438052002,1.50908342210223,-2.32081639569069,5.2793775808727,3.1368567890793,-2.77820911369243
"1642.MS00548",-3.71320204949031,-5.42536860212892,3.39771838950438,-5.01495375091224,-5.29472266875172,0.307693408362345,-2.82661973768495,-4.87377228435543,0.463775756346396,-2.29000582849193,6.04465458474417,-4.83136497572992,0.421097275420134,0.594409328271004,-0.598385817462551,-3.64733204370397,-4.87957789455959,-5.27402331418982,-1.85765478730564,-3.39075964874116,-4.97752439974587,-5.95753532832991,0.17744404865764,2.70954202084071,2.32016976485476,-2.7162818953034,-4.87602858489647,NA,0.0312402972496975,-3.94218687019016,-3.33475713335188,-1.8109452576792,2.97691358239637,2.87646316342167,-2.99193738336833,2.03593955433209,-2.13463134747073,3.53948952641692,2.14539161447293,-2.32476054055262
"2382.MU002.C3.HA.3.688.root.9.12.lane7.NoIndex.L007.sequences",1.13702957236316,0.0842547223131507,-6.39218346060898,-1.1677351820026,0.197867827555831,-5.08472090797225,-1.57402186096303,-0.807130176070455,-6.39391348590521,-0.790762389601433,-4.57739309242966,1.8420432872083,-5.42887589510756,-1.17713361186488,-5.28806343975131,-1.7890264953728,0.0628861408712195,-0.633577380938426,-0.147112736539141,1.85629280517548,-1.18101045115037,-0.169442002143212,-3.66644908921833,-4.61080050083297,-5.46498015294654,-1.9136325953223,-0.780266324971242,0.0312402972496975,NA,0.0317159645265726,0.859402279801444,0.249781106104167,-5.73858849655816,-5.21299544169678,-1.78344424641439,-4.96899556572648,2.69545484308318,-5.38841644232267,-5.37195494262034,-2.23672357263145
"1642.MS00537",-3.41461922773517,-4.30360210695348,3.63334757680089,-3.90746517861988,-3.94450296555222,0.296725832108402,-2.09204865511613,-2.92159834014931,0.439771922497729,-1.97323660032009,5.6826756584874,-2.99148672032702,0.435073302309494,0.495521723792169,-0.570495114060927,-4.25910681128243,-4.6530324982723,-2.63584008265399,-2.51963363831159,-2.53724253027737,-4.18015282639267,-4.88566487479502,0.0815970419206252,3.53391549234846,2.86306010763733,-3.13419445723151,-2.70354122225698,-3.94218687019016,0.0317159645265726,NA,-4.40005130421498,-2.15503767850083,3.71626282803624,4.7638795010207,-2.67157855227622,2.13775320292914,-3.92350191812423,4.40025996152507,2.93624157625917,-2.0504745884713
"1642.MS00459",-2.82632468275115,-5.60631640157897,7.55362829451344,-4.59454743761708,-5.62002804121485,0.490349292430182,-3.33423211455657,-6.1352090623043,1.53343562723118,-3.10926900742,5.40510481223842,-2.9708571951069,0.817784473690079,2.27744719683091,-0.139770706756569,-3.50645395015874,-4.22870354860451,-5.88753096401531,-3.34307736643357,-2.98347287962154,-6.07309659638642,-5.13661598892783,0.619403063655616,6.31257889049715,4.30493731588575,-2.79725418367604,-4.96313210210359,-3.33475713335188,0.859402279801444,-4.40005130421498,NA,-4.83800564963,6.30039928259718,7.0679292233271,-3.04788341308281,4.13658541582246,-3.48544282715442,8.37624348666115,5.86119602181151,-2.75024321672276
"1642.MS00453",-1.66600437380729,-1.87254730869077,5.41406822641937,-1.05046060007456,-1.70011293796666,0.015133713114503,-1.7481911229016,-1.32219371441933,0.894267955591331,-2.23429023191065,4.91878574441005,-1.74649249985482,0.170573150392495,1.81639447026685,-0.463329607495994,-1.56950465938234,-2.17790379128666,-1.57805347215172,-0.439298446493793,-0.76978356976149,-1.34919679008752,-2.05072445481497,-0.173728817128279,4.41048728845842,3.8646714320092,-2.21302307192027,-1.41602059401634,-1.8109452576792,0.249781106104167,-2.15503767850083,-4.83800564963,NA,4.93559837019593,5.37183641303159,-1.40885743720828,2.89017331835554,-1.69072606341159,6.28268399267883,4.71244096900157,-2.03618636413967
"2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences",4.59061880970425,3.9975940243012,-7.0400801104473,0.525710542775542,4.43065330064309,-6.07173098383872,-0.0320203028234581,0.960525698187769,-4.42100729145077,1.93024882310991,-8.94719535358079,4.9245725376723,-7.07634440550145,-8.05215423796357,-5.02762005872523,0.346458401303356,2.65861951835198,2.08223886163133,2.70209307381953,9.045673413466,0.0219587693418535,3.28206914592145,-3.93689326286382,-9.31051071002273,-4.54866270538395,-0.652003851781777,3.84497068047309,2.97691358239637,-5.73858849655816,3.71626282803624,6.30039928259718,4.93559837019593,NA,-5.71216417504488,0.817395736510554,-6.64744248153958,8.26965341342986,-7.81617456689086,-6.39393956635669,-0.0119218996092593
