"","1642.MS00473","1642.MS00500","1642.MS00365","1642.MS00415","1642.MS00629","1642.MS00582","1642.MS00634","1642.MS00444","1642.MS00621","1642.MS00341","2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00410","2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00482","1642.MS00399","1642.MS00605","2382.SH008.C6.HA.4.743.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00542","1642.MS00497","2382.SH005.C3.RH.2.657.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.3.712.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.482.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00360","2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00606","1642.MS00597","1642.MS00638","2382.SH007.C6.RH.5.522.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00587","2382.RU006.C181.RH.5.798.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.398.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00432","2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00485","2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences","1642.MS00558"
"2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences",0.0844265207613,0.0869368561302,0.0811673314322,0.0872458769608,0.0803074349372,0.0996053132511,0.0920414682447,0.0979328185514,0.0908851708171,0.077600420623,0,0.0479407097202,0.0836068267397,0.0425026127043,0.1054086024805,0.0892800090712,0.0956572406736,0.0361081525091,0.0926805414674,0.0926884424242,0.0242573469216,0.0199772424011,0.0413995718042,0.028035515058,0.0856620877686,0.0400055649959,0.0961549197164,0.0863258451856,0.0911790150679,0.0209479183254,0.1040331994591,0.0545468057832,0.0252302125109,0.0381802590093,0.0504052301375,0.0823400396685,0.0383990933187,0.1060020668145,0.0579837215012,0.0899832171299
"2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences",0.1046201165689,0.1017034335921,0.0945776028413,0.1082187844328,0.101520081023,0.1229887845156,0.1260253602201,0.1146060108694,0.1155382744049,0.0916519423366,0.0479407097202,0,0.1049049418918,0.0186577961026,0.1216785482162,0.1000033296711,0.1174981939644,0.0137834206604,0.1075040762949,0.1110671250082,0.048821463771,0.0486196730546,0.0151483971201,0.0535367958617,0.0982827163132,0.0163078544779,0.1146037462578,0.1065087168219,0.1081086676731,0.0469173897777,0.1232585238812,0.0432643511023,0.0604923868494,0.0202992418554,0.0506706799819,0.1018915380477,0.0512047375544,0.1228956357317,0.0208526787948,0.1082509872115
"1642.MS00410",0.0199510720704,0.0198897482743,0.0287805659063,0.0197492281587,0.0247800869093,0.0236841740022,0.0318191529591,0.0208776338655,0.0216309386322,0.0268384983986,0.0836068267397,0.1049049418918,0,0.0976093912376,0.025480435949,0.0219438297763,0.0251586409625,0.093850233722,0.0243452598907,0.0225663214004,0.0803772639252,0.0827220950944,0.1008351444396,0.0775437735741,0.0278983119911,0.0933898932432,0.0236038801728,0.0212899433219,0.0251335057407,0.0805924584713,0.0254490088408,0.0924269861511,0.0806787618498,0.0866114482674,0.081381422997,0.0190337333045,0.069270642691,0.0246703646025,0.0999885128191,0.0221494249581
"2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences",0.0939538644102,0.0936382340242,0.0858821146164,0.0996587338177,0.0920190927012,0.1149126274761,0.1133220517265,0.1079210772705,0.1074857050431,0.0828872300163,0.0425026127043,0.0186577961026,0.0976093912376,0,0.1132284529807,0.0949377219945,0.1089797882833,0.0149318151483,0.1008084508325,0.1045399164761,0.0426056913481,0.0423570576437,0.0209233918268,0.0476491373699,0.0912484125514,0.018879030334,0.1067592216697,0.0965823131375,0.0983476708944,0.0429798836695,0.1147327834264,0.0378133369289,0.0534382740661,0.0193428335526,0.0419252433972,0.0919284302758,0.0445610582312,0.1163036027441,0.0210547153968,0.1035703462706
"1642.MS00482",0.0248418276741,0.0225901740251,0.0346631644547,0.0215988120813,0.0348180497928,0.0234142948437,0.0404623525002,0.0215194659837,0.0249589010861,0.0348694240968,0.1054086024805,0.1216785482162,0.025480435949,0.1132284529807,0,0.0215615316814,0.0252473171078,0.108661461001,0.0210079394817,0.0216841207489,0.1012215316538,0.1070285876151,0.114458750348,0.1002545714064,0.0323394137257,0.1093675507397,0.0246770142384,0.0232343450348,0.0258670690702,0.1037394742908,0.0221547708992,0.1086954803107,0.102173484777,0.1059371023789,0.1033428074557,0.0228342217463,0.08739470224,0.0201339760549,0.1092752913562,0.0248664656294
"1642.MS00399",0.0251092210795,0.0232244466998,0.0279594049286,0.0195022180752,0.0312345946527,0.0244915935177,0.0383527325163,0.0193041771121,0.0250189007966,0.0272842263454,0.0892800090712,0.1000033296711,0.0219438297763,0.0949377219945,0.0215615316814,0,0.0251194704598,0.0896353892311,0.0194139931234,0.0210597307363,0.0896415351816,0.0890892195768,0.096903798019,0.0868321406151,0.0233810522017,0.0902608281306,0.0245397373841,0.0250604866496,0.0263012286247,0.0890294662963,0.0234384366182,0.0926277837721,0.0918626508514,0.0854890327139,0.0845800231424,0.0227430033687,0.0769777281481,0.0199116853783,0.094065520317,0.0246576583342
"1642.MS00605",0.0240346834739,0.0246761348259,0.0372943929492,0.0270903618223,0.0278012114996,0.0265428765291,0.0334304870374,0.0267293057688,0.022348766372,0.0338834016661,0.0956572406736,0.1174981939644,0.0251586409625,0.1089797882833,0.0252473171078,0.0251194704598,0,0.1068557408378,0.0214379055337,0.0217181152532,0.0939945483439,0.094030639804,0.1159309983921,0.0911945148198,0.0370957302781,0.1070727732794,0.0234028815119,0.0234363986955,0.0223944630978,0.0943417923769,0.0261693126118,0.115872816614,0.0963058219292,0.1006705331653,0.1031303960296,0.0278631502609,0.0815385435021,0.0244621832123,0.1114117153772,0.0275255369155
"2382.SH008.C6.HA.4.743.root.9.12.lane7.NoIndex.L007.sequences",0.0926006713272,0.0907090597019,0.0794133633491,0.093483956229,0.0916536373833,0.1106629338813,0.1076735184387,0.1030358632071,0.1067003508467,0.076230741875,0.0361081525091,0.0137834206604,0.093850233722,0.0149318151483,0.108661461001,0.0896353892311,0.1068557408378,0,0.0962103325988,0.1032269027508,0.0384176601823,0.0367752336759,0.0162986772136,0.043220978888,0.0858721937665,0.0168644192961,0.1043097685698,0.0948956554881,0.0952306187099,0.0400015063346,0.1096621564784,0.0334001168169,0.0464752806341,0.0187772392835,0.0356072937841,0.0882542663263,0.0429626040995,0.1103165763516,0.0196422446543,0.0985314639162
"1642.MS00542",0.0227020155086,0.0211435386861,0.0366289594839,0.0230219676043,0.028569942711,0.023605873185,0.0369614514347,0.0230073608114,0.0216443032706,0.0340475617719,0.0926805414674,0.1075040762949,0.0243452598907,0.1008084508325,0.0210079394817,0.0194139931234,0.0214379055337,0.0962103325988,0,0.0192985112772,0.0920081080116,0.091374270932,0.1049602856861,0.0900864037355,0.0339441023856,0.0992059986458,0.0214134969559,0.0220468723326,0.0235405581434,0.0915231370694,0.0217027473724,0.0996438835076,0.0941400559424,0.093008109107,0.0905094545573,0.0231639334947,0.0810585533327,0.0186454584999,0.0999436829267,0.0259422964625
"1642.MS00497",0.0211067506113,0.0199145768181,0.0330104707577,0.0227914760214,0.0277909859276,0.0244718067047,0.0327840086202,0.0221341441182,0.021734141981,0.0308287841831,0.0926884424242,0.1110671250082,0.0225663214004,0.1045399164761,0.0216841207489,0.0210597307363,0.0217181152532,0.1032269027508,0.0192985112772,0,0.0895262706508,0.0916981956379,0.1081804643483,0.0880772168132,0.0312687845928,0.1001579959115,0.0232772923689,0.0229377633533,0.0230162816743,0.0896971744895,0.0235694193436,0.1066137527216,0.0927424510285,0.0956145977788,0.0965112713375,0.0231133469608,0.0776704216202,0.0214945312103,0.1133502615277,0.0240854401311
